Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
3.1141,0.10203000809986283,-0.3995750448546362,-0.9105884939762792,0.027536441574201133,-1.095703,-0.3964840000000002,0.351562,0.0135,0.0,1.2382,0.0,0.0,0.019593648017514974,0.7028236594206098,-0.7076573720820218,-0.06982862202532196,-0.5253909999999999,-0.33984400000000015,0.45703099999999997,-0.1352,-0.027,3.8035,0.0,0.0
3.1342,0.0879988938824847,-0.4052545284204871,-0.9098597726791794,0.013422217787684399,-1.833984,-0.3574220000000004,0.267578,0.027,0.0,2.044,0.0,-1.4835298641951802,0.024988997457498156,0.6981023177206563,-0.7113085351154957,-0.07790296445556218,-0.509766,0.16015599999999985,0.287109,-0.0947,-0.027,0.8451,0.0,0.0
3.1543,0.08359687005341636,-0.40762675286769545,-0.9092942393598706,0.005998327330624909,-1.357422,-0.044922000000000295,0.675781,0.027,-0.0676,2.1816,0.0,-1.4835298641951802,0.024988997457498156,0.6981023177206563,-0.7113085351154957,-0.07790296445556218,-0.509766,0.16015599999999985,0.287109,-0.0947,-0.027,0.8451,0.0,0.0
3.1744,0.07513783700836155,-0.41932219127427983,-0.9046768956673215,-0.009106030989381723,-0.572266,-0.23046900000000015,0.783203,0.0406,-0.1623,10.9985,0.0,-1.4835298641951802,0.030125121045160175,0.6963228369629382,-0.7126373404663048,-0.07984362704068398,-0.375,0.1074219999999999,0.142578,-0.0406,-0.0135,0.5988,0.0,0.0
3.1944,0.08256106304025977,-0.42523543619465887,-0.9011820042671727,-0.01514892270104938,-0.5957030000000005,2.310547,0.185547,0.027,-0.2434,2.6976,0.0,-1.4835298641951802,0.03081464319332639,0.6963519641587501,-0.7126661395128523,-0.07906562697510668,0.9433589999999996,1.6738280000000003,0.15429700000000018,0.0406,-0.0135,7.2212,0.0,0.0
3.2145,0.1045314106210371,-0.42619670880375515,-0.8981850868492398,-0.026326780282572425,-0.044922000000000614,2.765625,0.082031,0.027,-0.3381,4.2232,0.0,-1.4835298641951802,0.045446634199684435,0.6949064024763225,-0.7156222044914765,-0.0540791611999917,0.6796879999999994,2.349609,0.5136720000000004,0.1352,0.0,6.5213,0.0,0.0
3.2346,0.12269922062243747,-0.427137509183636,-0.8949746474688106,-0.03897216821173933,-0.8496090000000004,2.234375,-0.117188,0.027,-0.4327,3.2505,0.0,-1.4835298641951802,0.05174623678789103,0.6935909140390965,-0.7171557066381762,-0.044064309560008834,0.4511719999999995,2.150391,0.5996090000000002,0.2028,0.0,2.6128,0.0,0.0
3.2546,0.14108754869797643,-0.4285278667571333,-0.8904176877030887,-0.0601208153675716,-0.8554690000000006,2.724609,0.251953,0.027,-0.5409,5.0632,0.0,-1.4835298641951802,0.07255024890906855,0.6859265404460191,-0.723905817920737,-0.014198918110078958,0.4218749999999994,2.699219,0.8496090000000003,0.2299,0.0,3.1738,0.0,0.0
3.2747,0.16628987937631723,-0.42968548508132093,-0.8842300587302415,-0.07651969135688874,-0.3359380000000007,3.074219,0.255859,0.027,-0.6761,2.2018,0.0,-1.4835298641951802,0.07255024890906855,0.6859265404460191,-0.723905817920737,-0.014198918110078958,0.14062499999999947,2.404297,0.7304690000000004,0.2164,0.0,6.1921,0.0,0.0
3.2948,0.19546757528939318,-0.4311164979757377,-0.8757418031574336,-0.09490672466262898,-0.6113280000000008,3.669922,0.457031,0.027,-0.8114,3.9814,-1.652272505820682,-1.4835298641951802,0.10621353121627751,0.6751337277221361,-0.7295136527899199,0.02688802468925512,0.3164059999999994,2.835938,0.6152340000000003,0.2028,0.0,2.7775,0.0,1.6792725058206819
3.3149,0.22649703028906898,-0.43232158911125274,-0.865203919452991,-0.11497528700436463,-0.7695310000000007,3.59375,0.373047,0.0406,-0.9601,5.9559,-1.4426813028986831,-1.4835298641951802,0.10621353121627751,0.6751337277221361,-0.7295136527899199,0.02688802468925512,0.0898439999999994,2.71875,0.6386720000000004,0.1758,0.0,1.3547,0.0,1.483281302898683
