Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
3.8766,0.06473748890663442,-0.3992607128876094,-0.9137127475688048,0.03910186190972419,-0.3749999999999998,-0.8750000000000001,-0.017578,0.0,0.027,1.6958,0.0,0.0,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,-0.2028,-0.0135,11.7596,0.0,0.0
3.8966,0.058305185228087635,-0.39963223442343393,-0.9139742058016292,0.03931582015592423,-0.31054700000000013,0.5859379999999998,0.109375,0.0,0.0947,6.5184,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,-0.1758,-0.0135,11.7596,0.0,0.0
3.9167,0.05563058471757795,-0.40119724964065395,-0.9134845499033661,0.03862618299288726,-0.3124999999999996,-1.791016,0.009766,0.0,-0.0406,7.1201,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,-0.1217,-0.0135,11.7596,0.0,0.0
3.9368,0.047173349115964436,-0.40281023764847007,-0.913304352370083,0.03733292810147265,-1.224609,-0.17187500000000028,0.865234,0.0,-0.0811,5.1236,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,-0.1217,-0.0135,11.7596,0.0,0.0
3.9569,0.04846652415555095,-0.41133649287180346,-0.9097222373920842,0.029304205543651398,0.5742189999999998,1.2187500000000002,0.128906,0.0,-0.1623,3.1442,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,-0.0676,-0.0135,5.9696,0.0,0.0
3.977,0.055286148757998574,-0.41238053334773406,-0.9088768214060973,0.028786472206509112,-0.21093800000000038,1.802734,0.279297,0.0,-0.2705,2.1756,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,0.0541,-0.0135,2.7143,0.0,0.0
3.9971,0.08152482453347339,-0.4166452745941465,-0.9052780405043027,0.015234419051768786,-0.24804700000000054,2.458984,0.171875,0.0,-0.3651,0.6173,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,0.1623,-0.0135,4.3218,0.0,0.0
4.0171,0.09179566625142624,-0.41767908476583127,-0.9038925603910246,0.0097967890858452,-0.22460900000000067,2.972656,0.345703,0.0,-0.5003,3.6606,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,0.2299,-0.0135,2.1242,0.0,0.0
4.0372,0.1302962355683003,-0.4224379816206518,-0.8969251603634456,-0.00971078719810854,-0.13867200000000068,3.164062,0.458984,0.0,-0.6085,1.1627,0.0,-1.4835298641951802,0.007250462112427762,0.7208100576914209,-0.6913768866467634,-0.048767736677797956,-0.09374999999999997,-0.117188,-0.06250000000000001,0.2569,-0.0135,1.1154,0.0,0.0
4.0573,0.14389176403402623,-0.42412329206333776,-0.8939510337993359,-0.01631387573911879,-0.1777340000000008,3.589844,0.533203,0.0,-0.7437,3.3881,-1.8364517568026144,-1.4835298641951802,0.07366922114976175,0.7006986803141924,-0.7071727643059303,0.059168291212827934,-0.44726600000000066,3.046875,0.19140600000000035,0.2299,-0.0135,3.0973,0.0,1.8229517568026143
4.0774,0.19002048568324983,-0.4293693102791974,-0.8820858450550244,-0.038193878627757985,-0.17968800000000087,3.980469,0.605469,0.0,-0.8655,3.416,-1.6308790541506566,-1.4835298641951802,0.07366922114976175,0.7006986803141924,-0.7071727643059303,0.059168291212827934,-0.5742190000000007,3.015625,0.18164100000000036,0.1893,0.0406,2.7397,0.0,1.6714790541506566
4.0974,0.22347984191725911,-0.4329324416369714,-0.8716060326111352,-0.0541219470341197,-0.17968800000000087,3.980469,0.605469,-0.0811,-1.0007,7.6026,-1.5222498191556648,-1.4835298641951802,0.1304678817546042,0.6899314178225524,-0.7054680057283572,0.09637252422492532,-2.0683590000000005,2.8749999999999996,0.7070310000000003,0.1487,0.1487,8.2927,0.0,1.589849819155665
4.1175,0.26291683063930404,-0.4209606568726,-0.8656578332132597,-0.06560016256456194,1.7832029999999992,4.126953,-1.408203,-0.0947,-1.1359,7.3085,-1.4324573684468953,-1.4835298641951802,0.1304678817546042,0.6899314178225524,-0.7054680057283572,0.09637252422492532,-2.0683590000000005,2.8749999999999996,0.7070310000000003,0.1487,0.1487,8.2927,0.0,1.4864573684468954
4.1376,0.28243205622405393,-0.4135490526872354,-0.8627473618215051,-0.06983053994189047,0.9218749999999991,3.865234,-1.792969,-0.2434,-1.2847,12.5259,-1.412729644985839,-1.4835298641951802,0.20379865558963578,0.657404251505223,-0.719294530511452,0.09434583434908246,-6.369141000000001,2.382811999999998,1.8535160000000002,0.0811,0.4057,8.1724,0.0,1.575029644985839
4.1577,0.343541718356198,-0.3710772971271667,-0.8587697962201443,-0.08243278720071978,2.949218999999999,4.193359000000001,-2.523438,-0.3786,-1.4199,9.7189,-1.4736194650255636,-1.4835298641951802,0.23391579671234214,0.6415434701718432,-0.7257873806349743,0.08329498207768947,-7.783203,1.1660159999999977,4.240234,0.0406,0.6085,17.9363,0.0,1.7035194650255636
4.1777,0.38613097254532125,-0.3325296599675203,-0.8572405843044162,-0.07392887057511797,3.740233999999999,3.769531000000001,-2.189453,-0.5544,-1.3252,5.587,-1.5569656566085366,-1.4835298641951802,0.32994440462066804,0.5618764824168615,-0.7580736693261232,0.02749218508585584,-10.382812,0.9257809999999971,4.773438,-0.027,0.8519,12.3612,0.0,1.8544656566085367
4.1978,0.4298565161275542,-0.27465958258030565,-0.8585052960284535,-0.05247995741796455,6.5078119999999995,3.261719000000001,-3.769531,-0.7708,-1.6092,16.0281,-1.7426852659265952,-1.4835298641951802,0.32994440462066804,0.5618764824168615,-0.7580736693261232,0.02749218508585584,-10.492188,-0.7285160000000029,4.912109,-0.1082,1.1224,7.9006,0.0,2.094285265926595
4.2179,0.4633457675600358,-0.21160461275275086,-0.8605293849675287,-0.0048337514795954726,9.138672,0.08789100000000202,-2.783203,-1.0548,-1.4605,20.2315,-1.8867118367316125,-1.4835298641951802,0.4344717740688261,0.39679461058285537,-0.8013581385746957,-0.10776571017715206,-12.070312,-2.943359000000003,4.332031,-0.2164,1.3793,21.5083,0.0,2.2112118367316125
4.238,0.4638127719826733,-0.15424481942891607,-0.8690176036371853,0.07677664224081383,9.6875,-2.296874999999998,-1.453125,-1.3658,-1.5822,2.9124,-2.2034924562254323,-1.4835298641951802,0.4344717740688261,0.39679461058285537,-0.8013581385746957,-0.10776571017715206,-11.171874999999998,-4.544922000000002,2.3613279999999994,-0.2975,1.6498,18.9001,0.0,2.4874924562254326
4.258,0.4468188527831305,-0.10677387863703325,-0.8705046969132683,0.17656110639183878,11.291016,-3.0156249999999973,0.554688,-1.6768,-1.5145,7.2789,-2.5157670967091157,-1.4835298641951802,0.4344717740688261,0.39679461058285537,-0.8013581385746957,-0.10776571017715206,-11.171874999999998,-4.544922000000002,2.3613279999999994,-0.3516,1.9202,18.9001,0.0,2.759167096709115
4.2781,0.4276939937060011,-0.05653664897233402,-0.8530559814548412,0.29355910405727137,12.882812,-2.8476559999999975,0.996094,-2.0149,-1.3928,15.5256,-2.8659847579524262,-1.4835298641951802,0.4344717740688261,0.39679461058285537,-0.8013581385746957,-0.10776571017715206,-11.171874999999998,-4.544922000000002,2.3613279999999994,-0.3651,2.2177,18.9001,0.0,3.068784757952426
4.2982,0.39688502769714246,-0.007768291552473383,-0.8157809219012389,0.4206226526212765,13.556641,-2.984374999999997,1.886719,-2.3665,-1.6227,4.4769,-3.2052675510955186,-1.4835298641951802,0.4344717740688261,0.39679461058285537,-0.8013581385746957,-0.10776571017715206,-11.171874999999998,-4.544922000000002,2.3613279999999994,-0.3516,2.5152,18.9001,0.0,3.353967551095519
