Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
11.4915,0.12326321318474316,-0.5350483033449337,-0.8352653218040227,-0.029348518782094473,0.4218750000000001,-0.3906249999999999,-0.0625,-0.027,0.0135,1.131,0.0,0.0,-0.03431082473566181,0.7072768908949849,-0.6999399760822728,-0.09309240996896505,-0.9785159999999999,-0.6777340000000002,0.10742199999999992,-0.2164,-0.027,1.9305,0.0,0.0
11.5116,0.12274366091339897,-0.5357731382931218,-0.8349502050608854,-0.027189944058450193,-0.25195299999999987,-0.49023400000000006,0.210938,-0.027,0.0135,1.5041,0.0,-1.4835298641951802,-0.02261514540960581,0.7063649716621542,-0.6986830487740585,-0.11126131116705974,-1.435547,-0.03125000000000032,-0.005859000000000003,-0.1623,-0.027,1.1143,0.0,0.0
11.5317,0.11721690736239071,-0.5415437807634992,-0.8320815110938204,-0.025117504665002795,0.462891,-0.0800779999999999,0.595703,-0.0135,0.0135,0.5742,0.0,-1.4835298641951802,-0.02261514540960581,0.7063649716621542,-0.6986830487740585,-0.11126131116705974,-1.435547,-0.03125000000000032,-0.005859000000000003,-0.1623,-0.027,1.1143,0.0,0.0
11.5518,0.11721690736239071,-0.5415437807634992,-0.8320815110938204,-0.025117504665002795,0.462891,-0.0800779999999999,0.595703,-0.0135,0.0135,0.5742,0.0,-1.4835298641951802,-0.017608923101646544,0.7064534769709906,-0.697821194385563,-0.11687168762837624,-1.751953,-0.24218800000000038,0.08007799999999997,-0.1082,0.0,1.2372,0.0,0.0
11.5719,0.12485987691929877,-0.5451011341372647,-0.8288305758722837,-0.017738128345012653,0.07226599999999957,1.917969,-0.330078,0.0,-0.2569,4.8245,0.0,-1.4835298641951802,-0.0017267194846979775,0.7052369257863108,-0.6959146204274824,-0.13542798094399766,-1.552734,-0.023438000000000375,0.265625,-0.0541,0.0,12.2199,0.0,0.0
11.592,0.12485987691929877,-0.5451011341372647,-0.8288305758722837,-0.017738128345012653,0.07226599999999957,1.917969,-0.330078,0.0,-0.2569,4.8245,0.0,-1.4835298641951802,-0.0017267194846979775,0.7052369257863108,-0.6959146204274824,-0.13542798094399766,-1.6660160000000006,2.5156249999999996,0.49218800000000035,0.0811,0.0,10.6469,0.0,0.0
11.6121,0.16374785630499536,-0.5395813183505594,-0.8255559804418399,-0.022270240216565016,1.3925779999999996,2.4101560000000006,0.208984,0.0,-0.3651,3.0059,0.0,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.1152340000000007,2.6015619999999995,0.4179690000000003,0.1623,0.0,6.9094,0.0,0.0
11.6322,0.17669457148261164,-0.5384136276537401,-0.8236106220684823,-0.023565593166383278,0.08593799999999936,2.892578,0.277344,0.0,-0.4868,0.8517,0.0,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.2434,0.0,9.6514,0.0,0.0
11.6523,0.21186764568766472,-0.5409557911431546,-0.8125997256363663,-0.046482455132579634,-0.8085940000000008,3.339844,0.607422,0.0,-0.6085,2.2434,0.0,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.284,0.0135,9.6514,0.0,0.0
11.6724,0.23922310820508413,-0.5440887126034267,-0.8018264072781693,-0.061759128148216956,-0.8085940000000008,3.339844,0.607422,0.0,-0.7302,0.399,-1.7181003038891607,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.2705,0.0135,9.6514,0.0,1.7316003038891608
11.6925,0.2733594152116864,-0.5456822344262482,-0.7886586391328585,-0.07431742775291553,0.7988279999999992,3.523438,0.777344,0.0,-0.8655,3.6736,-1.505090129371784,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.2434,0.0135,9.6514,0.0,1.518590129371784
11.7126,0.2904957936597034,-0.5464646828518201,-0.781243956320081,-0.0815256093201758,0.7773439999999991,4.191406,0.779297,-0.0676,-1.0007,2.0715,-1.4288951607828722,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.2028,0.1352,9.6514,0.0,1.496495160782872
11.7327,0.34722018636216867,-0.5424316592059026,-0.7579716793372449,-0.10336813143531905,1.296874999999999,4.798828,-1.001953,-0.1082,-1.1494,8.1565,-1.3640701287067711,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.2028,0.1352,9.6514,0.0,1.391070128706771
11.7527,0.390533059628813,-0.5249262059139237,-0.7469283198348059,-0.11846726429915061,1.296874999999999,4.798828,-1.001953,-0.2299,-1.2847,8.0918,-1.424460451637158,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,0.0541,0.4733,9.6514,0.0,1.667860451637158
11.7728,0.43723152356472733,-0.4930349391359272,-0.7411059015764555,-0.1284802951469556,3.7226559999999993,4.5234380000000005,-2.5,-0.3786,-1.4064,3.2924,-1.5402673334277188,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.0135,0.7032,9.6514,0.0,1.8648673334277188
11.7929,0.46122686258385864,-0.4711962125984531,-0.7405871557334477,-0.12951669863985057,5.142577999999999,4.031250000000001,-3.412109,-0.5815,-1.5145,5.5985,-1.7293233609334164,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.1217,1.0412,9.6514,0.0,2.189023360933416
11.813,0.5317854165863286,-0.3824612453798431,-0.746450447116564,-0.11721517174873823,6.021483999999999,3.3203120000000013,-3.539062,-0.8114,-1.5551,4.7909,-1.9575461443040698,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.2299,1.3252,9.6514,0.0,2.4713461443040696
11.833,0.5732757126880673,-0.30435451044761874,-0.7558799336303866,-0.08584180302801922,6.021483999999999,3.3203120000000013,-3.539062,-1.0953,-1.501,13.3829,-2.2441020309224875,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.3245,1.6092,8.8295,0.0,2.7580020309224875
11.8531,0.5957538842027511,-0.2282631103842254,-0.7698112675329539,-0.019075488836749425,10.353516,-0.5156249999999977,-2.289062,-1.4064,-1.5957,7.0079,-2.552760420458343,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.3786,1.9473,7.5499,0.0,3.0936604204583427
11.8732,0.597433562107333,-0.19472845726853488,-0.7775314522573227,0.02447054450106273,11.185547,-2.8632809999999975,0.232422,-1.7309,-1.5551,7.6498,-2.87704614430407,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.3786,2.2853,6.9977,0.0,3.4314461443040694
11.8933,0.5878466089240926,-0.0926153972809451,-0.7838244692686008,0.17742027488067455,12.322266,-2.7539059999999975,0.988281,-2.069,-1.5822,10.0021,-3.215079475947102,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.3786,2.664,10.8914,0.0,3.810079475947102
11.9133,0.5671873569934343,-0.014846414952593479,-0.7640755962880641,0.307028612977516,12.322266,-2.7539059999999975,0.988281,-2.4341,-1.5551,7.5362,-3.58024614430407,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.3245,3.1778,8.1959,0.0,4.323946144304069
11.9334,0.527654068089622,0.053041461125918905,-0.7262250860107919,0.4374527543389324,15.15625,-2.9414059999999966,4.433594,-2.7992,-1.5551,13.3658,-3.94534614430407,-1.4835298641951802,0.040785302340590066,0.7023729987287234,-0.6990071046418755,-0.12805388486879113,-1.2050780000000005,2.4492189999999994,0.2714840000000003,-0.3245,3.1778,8.1959,0.0,4.323946144304069
11.9535,0.5016809534882517,0.08299511777314945,-0.6975794415103163,0.5047880288944016,16.111328,-1.3867189999999965,5.148438,-3.0561,-1.5416,9.848,-3.0559010073974995,-1.4835298641951802,0.6233811605427205,-0.2535994990432342,-0.45981071049301075,-0.5793594163223242,-15.013672,1.7597659999999968,-1.9082029999999999,-0.2299,3.597,12.635,0.0,3.5968010073974996
11.9736,0.42292242169282324,0.15118838038211316,-0.5858929821537309,0.6745428913938084,14.007812,-0.6992189999999969,4.427734,-3.1508,-1.5822,16.8361,-3.222043224522946,0.0,0.6233811605427205,-0.2535994990432342,-0.45981071049301075,-0.5793594163223242,-9.060547,2.554687999999998,-0.9121089999999996,-0.1487,3.6647,26.8732,0.0,3.735943224522946
11.9936,0.41684014432638916,0.16331790589486936,-0.5522764025053252,0.7032512573240419,4.679688,0.894531000000001,0.34375,-3.0156,-1.3928,12.8937,-3.123683831133691,0.0,0.5837037626757127,-0.30525230345527204,-0.3504806284067733,-0.6657884632411853,2.4687499999999996,1.5488280000000003,1.3808590000000003,-0.1082,3.5159,9.1128,0.0,3.6239838311336907
12.0137,0.45177861609343056,0.15226163214042315,-0.5759018415437379,0.6641156121679197,-5.59375,0.6308589999999987,-3.275391,-3.0156,-1.2711,13.3705,-3.15652489664417,0.0,0.6237404908306939,-0.2669409608760755,-0.38209054935767783,-0.6274528951215306,2.7714839999999996,1.0507810000000004,1.5644530000000003,0.0,3.4348,10.1867,0.0,3.57572489664417
12.0338,0.469992536652829,0.14229253802735903,-0.5912239999799902,0.6397765476789787,-6.160156,1.8515619999999986,-0.492188,-2.9209,-1.1765,11.5073,-3.048766374136085,0.0,0.635020131282927,-0.25799548951636286,-0.38349736809782037,-0.6189648850433047,1.4589839999999994,2.8554690000000003,1.5449220000000004,0.0947,3.3942,12.2911,0.0,3.522066374136085
12.0539,0.506690735272448,0.0951660905760316,-0.6129063371601041,0.5987935669849214,-1.5800780000000008,2.8320309999999997,0.207031,-2.9209,-1.0548,4.807,-3.009998780962325,0.0,0.6650357448541552,-0.23629465858862925,-0.36076536806240145,-0.6097053727789861,-0.12304700000000077,3.433594,0.5019530000000004,0.1758,3.4077,5.4238,0.0,3.496798780962325
12.074,0.5144773905209876,0.08238709130558469,-0.6095963123566999,0.5974259098750517,0.17773399999999934,3.037109,0.976562,-2.9209,-0.906,3.747,-3.0111784231652865,0.0,0.6650357448541552,-0.23629465858862925,-0.36076536806240145,-0.6097053727789861,-0.6601560000000007,3.669922,0.6113280000000004,0.2434,3.4077,3.2547,0.0,3.4979784231652866
12.094,0.5338538585340734,0.04617769940501688,-0.5831392031974093,0.6105868877565521,0.5605469999999992,3.572266,1.134766,-2.9074,-0.7302,1.6865,-2.949394133020649,0.0,0.6954969975191706,-0.21160508629946403,-0.30128878851173646,-0.6170350717837239,-1.1953120000000008,3.9355469999999997,0.7050780000000004,0.2705,3.4483,2.1988,0.0,3.490294133020649
12.1141,0.5413411628429324,0.03133293658888509,-0.5704735600924974,0.616869443020134,0.41601599999999905,4.373047,1.175781,-2.975,-0.568,1.1791,-3.0258935668521674,0.0,0.6954969975191706,-0.21160508629946403,-0.30128878851173646,-0.6170350717837239,-1.2480470000000008,3.9257809999999997,0.9902340000000004,0.2569,3.5024,3.6437,0.0,3.5532935668521675
12.1342,0.5762594324189012,-0.03444084599320557,-0.5126429344386783,0.63555968755548,0.41210899999999884,5.316406,1.4375,-2.975,-0.2569,4.1272,-3.0827521714110495,0.0,0.6954969975191706,-0.21160508629946403,-0.30128878851173646,-0.6170350717837239,-1.2480470000000008,3.9257809999999997,0.9902340000000004,0.2569,3.5024,3.6437,0.0,3.6101521714110496
12.1543,0.5762594324189012,-0.03444084599320557,-0.5126429344386783,0.63555968755548,0.3496089999999986,6.304688,1.416016,-3.0561,-0.0947,4.9389,-2.9898928426024303,0.0,0.7241424065611816,-0.19157679790105717,-0.22325465622857982,-0.6237575362254286,-1.421875000000001,5.101562,1.6738280000000008,0.2299,3.5159,5.901,0.0,3.4496928426024303
12.1743,0.5762594324189012,-0.03444084599320557,-0.5126429344386783,0.63555968755548,0.3496089999999986,6.304688,1.416016,-3.0561,-0.0947,4.9389,-2.8902908159891445,0.0,-0.7507649604813081,0.16776236973517886,0.15153373429899344,0.6206813101614541,-1.0898440000000014,5.6875,2.197266000000001,0.2028,3.6376,6.9098,0.0,3.4717908159891446
12.1944,0.6188756537169429,-0.12114207166579287,-0.42937219002634996,0.6464959753478151,0.9999999999999986,6.447266,1.154297,-3.0291,0.1082,1.7734,0.0,0.0,-0.7507649604813081,0.16776236973517886,0.15153373429899344,0.6206813101614541,-0.820312000000001,4.720703,2.1230470000000006,0.1352,3.5429,5.3533,0.0,0.0
12.2145,0.6490075168356509,-0.17832862964188745,-0.35872764139462227,0.6467631886868023,0.8515619999999987,6.115234,0.580078,-2.8668,0.2028,7.8845,0.0,0.0,-0.7851421856825925,0.1331010499341252,0.07155687581884973,0.6005959309644386,-0.31835900000000095,4.337891,2.3535160000000004,0.0541,3.4348,13.0982,0.0,0.0
12.2346,0.6567447584720577,-0.19723534889156694,-0.3359466052620067,0.6456968466548633,0.669921999999999,4.638672,1.892578,-2.9209,0.4868,4.9571,0.0,0.0,-0.7851421856825925,0.1331010499341252,0.07155687581884973,0.6005959309644386,-1.5742190000000005,2.0410159999999995,0.2753910000000003,-0.0811,3.5024,6.633,0.0,0.0
12.2546,0.6576051559052538,-0.23495419124489986,-0.2934772480026846,0.6528576352069818,0.4062499999999996,1.820312,1.900391,-2.9209,0.6626,2.3584,0.0,0.0,-0.789701217771654,0.13611907658068265,0.03426735386928601,0.5972179937841676,-0.9472660000000006,2.439453,0.1191410000000003,-0.2299,3.5294,3.1615,0.0,0.0
12.2747,0.6560790852290872,-0.24629976591160424,-0.2860906326432756,0.6534897161781686,0.6640619999999993,3.429688,1.480469,-2.8939,0.6626,3.1778,0.0,0.0,-0.7881191743921042,0.14682583363087182,0.007854583176677726,0.5977028083062923,-2.0839840000000005,1.9589839999999996,0.48242200000000024,-0.3381,3.5024,2.465,0.0,0.0
12.2948,0.6528994009531179,-0.27487549854951415,-0.24112532157516853,0.6633433589231804,0.7499999999999993,3.066406,1.517578,-2.8127,0.8249,81.4719,0.0,0.0,-0.7881414542621665,0.14992891001443787,0.0007763867607191582,0.5969537396138814,1.2246089999999998,0.8437500000000002,0.046875000000000104,-0.4733,3.4077,21.8119,0.0,0.0
12.3149,0.6400443982320562,-0.29438615647153654,-0.21652731457605706,0.6758667629142316,-5.382812000000003,10.427733999999997,8.501953,-2.6504,1.2035,93.4203,0.0,0.0,-0.7989730297160421,0.10698708363796393,0.027664221248672845,0.5911265114877834,8.369141,1.7363280000000016,1.2402340000000003,-0.4462,3.1914,73.6031,0.0,0.0
12.3349,0.5458620392598462,-0.48056348381875036,-0.12856773413886532,0.6742134008260781,-7.806641000000003,12.742187999999999,9.53125,-2.6504,1.474,84.0802,0.0,0.0,-0.8089528826266823,0.06931136282537695,0.05420629118150405,0.5812511046609857,12.091797,-1.0957029999999983,6.693359,-0.4327,2.9479,118.9714,0.0,0.0
