Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
1.3095,-0.03599397156878772,0.38605254550269674,0.9200966495304934,0.05558796312470993,-0.660156,0.05664099999999985,0.150391,0.0,0.0135,1.1369,0.0,0.0,0.01933509295268019,0.7800858651377365,-0.6244576001384211,-0.0338364126671903,-0.777344,0.18359399999999984,0.09179700000000003,-0.1487,0.027,1.9678,0.0,0.0
1.3296,-0.028311218944268777,0.3868198210048649,0.9194686880055866,0.06439124736281718,-0.9492189999999999,-0.5019530000000002,-0.310547,0.027,0.0135,2.8536,0.0,-1.4835298641951802,0.01933509295268019,0.7800858651377365,-0.6244576001384211,-0.0338364126671903,-0.19140600000000005,0.29687499999999994,0.08593800000000004,-0.0947,0.027,0.7968,0.0,0.0
1.3497,-0.027103084247177122,0.3859612131309853,0.9197371182360614,0.06620421528553874,0.14062499999999992,0.33789100000000005,-0.101562,0.027,0.0135,1.2088,0.0,-1.4835298641951802,0.028657413530937,0.779065579195491,-0.6254185104146001,-0.03297366818074674,-0.08203100000000013,0.546875,0.10742200000000007,-0.0406,0.0406,1.1037,0.0,0.0
1.3698,-0.0313755644506786,0.3839348880875441,0.9203897240097143,0.06702485808958179,-0.11328100000000005,0.19726599999999997,-0.101562,0.027,-0.0676,1.1872,0.0,-1.4835298641951802,0.028657413530937,0.779065579195491,-0.6254185104146001,-0.03297366818074674,-0.08203100000000013,0.546875,0.10742200000000007,-0.0406,0.0406,1.1037,0.0,0.0
1.39,-0.03280025960651203,0.3835014810112459,0.92047341593235,0.0676716158648333,0.14843799999999988,0.525391,-0.068359,0.027,-0.2705,1.758,0.0,-1.4835298641951802,0.028657413530937,0.779065579195491,-0.6254185104146001,-0.03297366818074674,0.2343749999999999,0.503906,0.027344000000000063,0.0135,0.027,10.2682,0.0,0.0
1.41,-0.045573768003270024,0.3843998454268648,0.9200650321319254,0.060333466284191915,1.1660159999999995,1.8222660000000002,0.158203,0.0135,-0.3651,3.0824,0.0,-1.4835298641951802,0.032497318410511594,0.7772677773999859,-0.628201116288334,-0.012731221697192324,0.19921899999999948,2.376953,0.3339840000000003,0.1352,0.0135,11.368,0.0,0.0
1.4301,-0.060249874696618466,0.38307524548762245,0.9195343145271825,0.06387451213640988,-0.0664060000000009,3.986328,0.099609,-0.0135,-0.4868,1.5834,0.0,-1.4835298641951802,0.05282485289414303,0.7751536463753453,-0.628935143687859,0.028052530403701537,0.5253909999999994,2.964844,0.13281200000000037,0.2299,0.0135,9.1316,0.0,0.0
1.4502,0.10599996664640302,-0.3807985619846371,-0.9147696285069766,-0.08338458504185299,-0.06250000000000057,2.541016,0.380859,-0.0135,-0.622,2.4284,0.0,-1.4835298641951802,0.05986242880649375,0.7743245048006473,-0.6285321673218195,0.04225358593488023,0.27148399999999934,2.898438,0.09765600000000037,0.2434,0.027,5.6465,0.0,0.0
1.4703,0.13551345151608793,-0.38034287382199017,-0.9102249273027503,-0.09201078473597309,-0.06250000000000057,2.541016,0.380859,-0.0135,-0.7437,1.3672,0.0,-1.4835298641951802,0.08277943581502258,0.7715603459929651,-0.6255958720602186,0.08044875610335533,0.4082029999999993,3.105469,-0.019530999999999618,0.2299,0.0406,3.6364,0.0,0.0
1.4904,0.1703449246084262,-0.37909958705953667,-0.9034702897455117,-0.10491684945040743,0.1328119999999991,4.117188,0.466797,-0.0135,-0.879,1.9735,-1.6302551399901615,-1.4835298641951802,0.08277943581502258,0.7715603459929651,-0.6255958720602186,0.08044875610335533,-0.03710900000000067,2.998047,-0.033202999999999636,0.1893,0.0135,4.6949,0.1796282184157804,1.6302551399901615
1.5105,0.18808513940892163,-0.3786741585680865,-0.8993397244357003,-0.11143573043775988,-0.07421900000000099,4.515625,0.287109,-0.0135,-1.0412,3.1912,-1.4561730208325985,-1.4835298641951802,0.13193465580321417,0.7642437884788574,-0.6150028074041388,0.14246482111243752,-0.013672000000000743,3.34375,-0.1464839999999996,0.1758,0.0811,3.8778,0.16287513521376154,1.5237730208325984
1.5306,0.24820824706618458,-0.3756574008766356,-0.8826043232703787,-0.13521757208062674,0.023437999999999008,4.46875,0.457031,-0.0135,-1.2035,3.4425,-1.31875800623628,-1.4835298641951802,0.15743994683614534,0.7579830898355362,-0.6108144703731955,0.16607221756307675,-1.871094000000001,3.9374999999999996,0.4140620000000005,0.1217,0.1623,5.9771,0.10646241158848456,1.4675580062362799
1.5507,0.2886347218761953,-0.37287768285162115,-0.868753016064372,-0.15139494059483657,0.023437999999999008,4.46875,0.457031,-0.0947,-1.3523,4.0239,-1.3425681190726875,-1.4835298641951802,0.15743994683614534,0.7579830898355362,-0.6108144703731955,0.16607221756307675,-1.871094000000001,3.9374999999999996,0.4140620000000005,0.1217,0.1623,5.9771,0.10646241158848456,1.4101681190726874
1.5708,0.336033950585673,-0.35562878329370773,-0.8562710667172687,-0.16555727966384806,1.6249999999999987,5.546875,-1.169922,-0.1758,-1.4605,7.3161,-1.3034355305729917,-1.4835298641951802,0.23128699661451488,0.7266171252907966,-0.6238995866583463,0.17112330115656654,-6.458984000000001,3.0937499999999987,1.7773440000000005,0.1082,0.3786,2.9145,0.09293712259051456,1.5062355305729918
1.5909,0.38368300584746384,-0.3290434820246331,-0.8457412823847713,-0.1709953836544206,2.6035159999999986,5.244141000000001,-1.708984,-0.284,-1.474,6.1573,-1.3615602689816715,-1.4835298641951802,0.26396555131464866,0.7084686588686467,-0.6341478009474211,0.1620213370934977,-8.490234,1.9531249999999978,3.0390620000000004,0.0676,0.595,3.8887,0.0540992171355721,1.6725602689816714
1.6109,0.42843885871343745,-0.289293953086213,-0.841038315227189,-0.15938539886668052,3.970702999999999,4.275391000000001,-1.816406,-0.4462,-1.6227,5.8675,-1.4035326516642015,-1.4835298641951802,0.36532727289789835,0.6301422059775726,-0.6776149104687468,0.10146337779285293,-10.865234,0.4667969999999972,3.472656,0.0,0.8384,11.0223,-0.011694238894610264,1.7957326516642016
1.631,0.4691840989292069,-0.23413913834550817,-0.8411305494446629,-0.13245581904065523,6.396483999999999,3.3339840000000014,-3.261719,-0.6491,-1.5686,10.1783,-1.5862316145124238,-1.4835298641951802,0.36532727289789835,0.6301422059775726,-0.6776149104687468,0.10146337779285293,-12.441406,-1.7871090000000032,3.353516,-0.1082,1.1359,25.8327,-0.11538642689461026,2.0730316145124235
1.6511,0.510692316842728,-0.1785456294159088,-0.8361922097233274,-0.08998557735716614,7.251952999999999,3.898438000000002,-2.007812,-0.879,-1.5686,14.3634,-1.7121449856455901,-1.4835298641951802,0.4639218948881176,0.49011949111200165,-0.7357834756545417,-0.056409545550850586,-9.880858999999997,-4.2949220000000015,1.2011719999999995,-0.2569,1.3793,16.699,-0.2591614570451927,2.21244498564559
1.6712,0.5068990227369462,-0.13323054129127615,-0.8514783233443576,-0.016960792736313707,9.748047000000001,-5.5585939999999985,0.189453,-1.19,-1.5145,7.787,-1.9631028861442,-1.4835298641951802,0.4758634392065155,0.435596624427558,-0.7491850687748639,-0.15010429953424526,-10.222655999999999,-5.023438000000002,0.3281249999999994,-0.3922,1.6903,11.9536,-0.3920970136026669,2.4634028861441997
1.6913,0.44612575913346697,-0.049459770611343046,-0.8752477996815625,0.18018553571595178,11.419922000000001,-4.111327999999998,2.488281,-1.785,-1.5686,9.7577,-2.476485429771225,-1.4835298641951802,0.4807791496155759,0.37763110179583487,-0.7496527882473407,-0.25350908726192667,-11.511718999999998,-5.257812000000003,-0.7382810000000006,-0.4868,1.9743,5.9052,-0.48521008265001075,2.665785429771225
1.7114,0.44612575913346697,-0.049459770611343046,-0.8752477996815625,0.18018553571595178,11.419922000000001,-4.111327999999998,2.488281,-1.785,-1.5686,9.7577,-2.413473556720982,-1.4835298641951802,0.48160468416425267,0.3203219052086416,-0.7328301471610924,-0.3583444999527805,-10.761718999999998,-4.281250000000003,-1.4511720000000004,-0.5274,2.3124,12.9373,-0.5267805284266706,2.940873556720982
1.7315,0.40513126874460115,-0.01601186945415062,-0.8639083813334256,0.29878852686111207,12.177734000000001,-4.578124999999997,3.173828,-2.0825,-1.6227,8.7187,-2.6381277392803053,-1.4835298641951802,0.47975372198037936,0.26758517591798436,-0.6998645876362153,-0.45653488239969636,-10.662109,-2.8378910000000017,-2.5625000000000004,-0.5409,2.5287,12.3098,-0.5422865409938136,3.0843277392803055
1.7516,0.30736504511891016,0.023217907441417274,-0.802809565087298,0.510376782404368,10.667969,-3.9960939999999976,4.082031,-2.6775,-1.3117,10.4409,-3.1646969213477814,-1.4835298641951802,0.4764133740205322,0.223123413582035,-0.6502943881081368,-0.5480542383386309,-11.148438,-2.250000000000002,-3.0097660000000004,-0.5815,2.8803,6.7406,-0.5831512186628812,3.3674969213477812
