Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
3.8772,-0.027534507039732814,-0.35078778122399,-0.9318677022845335,0.08838760605974841,0.08984400000000001,-0.04687499999999998,0.197266,-0.0406,0.0,0.3683,0.0,0.0,0.06296834721946175,0.7346910578070203,-0.6737507085642617,0.04820808579487947,-0.40820300000000004,0.30859399999999987,0.17187500000000003,-0.1487,-0.0406,4.6164,0.0,0.0
3.8973,-0.02926075244018603,-0.35186157337212737,-0.9313774857235767,0.08873117061075023,-0.515625,-0.11523400000000011,0.457031,-0.027,0.0,1.3437,0.0,-1.4835298641951802,0.06296834721946175,0.7346910578070203,-0.6737507085642617,0.04820808579487947,-0.5195310000000001,0.5683589999999998,0.09375000000000007,-0.1082,-0.027,0.7864,0.0,0.0
3.9174,-0.03392217762766918,-0.35765471410417976,-0.929419442110924,0.08433203406934547,-0.2617189999999999,-0.16015600000000005,0.478516,-0.027,0.0,0.5888,0.0,-1.4835298641951802,0.07923742507063232,0.7313962226337178,-0.6757221382114323,0.04669676558686908,-1.236328,0.45117199999999974,0.17578100000000005,-0.0676,-0.0135,1.1389,0.0,0.0
3.9375,-0.03543214309803256,-0.35985167088073683,-0.9285888678093474,0.08351079439435909,-0.23046899999999992,-0.3320310000000001,0.544922,-0.027,0.0,0.8446,0.0,-1.4835298641951802,0.07923742507063232,0.7313962226337178,-0.6757221382114323,0.04669676558686908,-0.9570310000000001,0.6621089999999997,0.0019530000000000812,0.0,0.0,0.8019,0.0,0.0
3.9576,-0.03970702834997424,-0.3664287221580076,-0.9262149457043944,0.07924151583021287,-0.466797,-0.031250000000000104,0.486328,-0.027,-0.1623,2.848,0.0,-1.4835298641951802,0.10206895372694338,0.7281212854180384,-0.6765041553978135,0.041993453486960014,-0.3398440000000002,0.9726559999999999,0.3437500000000001,0.0676,0.0,13.4579,0.0,0.0
3.9776,-0.04125949970794219,-0.3681025639422057,-0.9256294292479768,0.07751332668057577,-0.6757810000000002,1.1289059999999997,0.414062,-0.027,-0.2299,4.1683,0.0,-1.4835298641951802,0.12589087486860207,0.7226725933193773,-0.6776166140640001,0.05226408742438689,-0.7792970000000007,2.8125,0.44140600000000035,0.1623,0.0,7.1088,0.0,0.0
3.9977,-0.02516083400884703,-0.3708576684593782,-0.9259572993308963,0.06659280736450518,-0.14648400000000042,1.90625,-0.285156,-0.027,-0.311,1.2771,0.0,-1.4835298641951802,0.1608080649429861,0.7147023537229127,-0.6768099244666795,0.07259227214813262,-1.0351560000000006,2.5820309999999997,0.30078100000000035,0.2299,0.0,0.5903,0.0,0.0
4.0178,-0.015407707669468942,-0.3721078073666674,-0.9259113079430215,0.06313978194757042,-0.23632800000000045,2.041016,0.167969,-0.027,-0.4192,2.0821,0.0,-1.4835298641951802,0.1608080649429861,0.7147023537229127,-0.6768099244666795,0.07259227214813262,-1.0351560000000006,2.5820309999999997,0.30078100000000035,0.2299,0.0,0.5903,0.0,0.0
4.0379,0.01527730155628968,-0.3771929410024093,-0.9248565547301877,0.046178376841533184,-0.044922000000000635,2.871094,0.400391,-0.0135,-0.5409,3.5633,0.0,-1.4835298641951802,0.17310551761488546,0.7119725600455667,-0.6758922937930254,0.07936725209207549,-0.8574220000000007,3.021484,0.24414100000000036,0.2299,0.0,1.0347,0.0,0.0
4.0579,0.07341363308597768,-0.3877838760750063,-0.918553249618564,0.02222682047747119,-0.09179700000000074,3.287109,0.494141,0.0,-0.7708,0.7893,-1.6869405077801296,-1.4835298641951802,0.2102641888979808,0.7037271528989301,-0.6711004388241575,0.10090226038034811,-0.8378910000000007,2.984375,0.20507800000000037,0.2299,0.0,4.4254,0.0,1.6869405077801296
4.078,0.07341363308597768,-0.3877838760750063,-0.918553249618564,0.02222682047747119,-0.09179700000000074,3.287109,0.494141,0.0,-0.7708,0.7893,-1.689328970075809,-1.4835298641951802,0.2102641888979808,0.7037271528989301,-0.6711004388241575,0.10090226038034811,-0.6992190000000008,3.3125,0.15820300000000043,0.2028,0.0,1.8334,0.0,1.689328970075809
4.0981,0.09054694040779185,-0.39123233397092033,-0.9156963462507695,0.015450368974402988,-0.035156000000000805,3.626953,0.587891,-0.027,-0.9195,4.772,-1.487824365912776,-1.4835298641951802,0.26292327250749564,0.6910999952258332,-0.6593351173455778,0.1361225639183153,-0.5898440000000008,3.408203,0.11132800000000041,0.1758,0.1352,9.1208,0.0,1.596024365912776
4.1182,0.12572174854329596,-0.39805263752970793,-0.9087065538271218,0.0007339826260879813,0.5566409999999992,4.072266,-0.529297,-0.1082,-1.0818,5.4594,-1.3936654445079044,-1.4835298641951802,0.26292327250749564,0.6910999952258332,-0.6593351173455778,0.1361225639183153,-2.837891000000001,3.9433589999999996,1.0449220000000004,0.1217,0.2299,11.9449,0.0,1.5153654445079043
4.1382,0.16533505367519558,-0.39312019583790647,-0.9044472654621796,-0.009796716213706133,1.2988279999999992,4.365234,-0.761719,-0.2164,-1.217,7.1351,-1.3603872375099524,-1.4835298641951802,0.34322980464722974,0.6486961497727849,-0.6631108498272507,0.1472093995408268,-4.164062000000001,3.3417969999999992,1.7207030000000005,0.0811,0.4192,7.3007,0.0,1.5631872375099525
4.1583,0.23275359677213886,-0.36572443832906937,-0.9010613171527856,-0.012645201833365734,2.056640999999999,4.021484000000001,-1.851562,-0.3381,-1.3793,6.2198,-1.3882658663189236,-1.4835298641951802,0.34322980464722974,0.6486961497727849,-0.6631108498272507,0.1472093995408268,-7.677734,1.7128909999999977,3.736328,0.0406,0.6491,10.2525,0.0,1.6992658663189235
4.1784,0.25713225391606187,-0.34866968736926707,-0.9012586366576673,-0.0067322326034171265,4.279296999999999,3.800781000000001,-2.701172,-0.5274,-1.4334,8.3224,-1.477708267363142,-1.4835298641951802,0.42657598087167414,0.5677035456680477,-0.695106908219098,0.11212494336847027,-9.830078,1.0039059999999973,4.417969,-0.0541,0.8925,5.8055,0.0,1.842808267363142
