Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
6.7109,-0.02153648580179867,-0.36391336457707857,-0.9278246465855897,0.07902321209508524,-0.24218799999999993,-0.25585900000000006,0.148438,-0.027,0.0135,2.8948,0.0,0.0,0.08493602716514671,0.7033560350400007,-0.7030109649728444,0.062062407221773364,-0.707031,-0.13671900000000023,0.347656,-0.1758,-0.027,3.7124,0.0,0.0
6.731,-0.02835539282588883,-0.3663339973847818,-0.9269689046275416,0.07565727930207357,-0.6152339999999998,-0.34765600000000013,0.287109,-0.027,0.0135,2.0655,0.0,-1.4835298641951802,0.08938040950502289,0.6979088017899556,-0.7086114842863007,0.05295480259984774,-0.607422,-0.2441410000000002,0.49414099999999994,-0.1487,-0.027,3.0468,0.0,0.0
6.7511,-0.02835539282588883,-0.3663339973847818,-0.9269689046275416,0.07565727930207357,-1.029297,-0.4804690000000002,0.294922,-0.027,0.0135,1.5471,0.0,-1.4835298641951802,0.0900710868806764,0.6962239540697959,-0.7102938270237819,0.051401209902709195,0.07031200000000001,-0.08984400000000002,0.386719,-0.1217,-0.027,1.2785,0.0,0.0
6.7712,-0.044195061291423435,-0.3709104107129292,-0.925420541329064,0.06378938366558894,-0.6757809999999999,-0.5527340000000001,0.339844,-0.027,-0.0947,1.6043,0.0,-1.4835298641951802,0.08955158424909634,0.6922874568318605,-0.7143840316517096,0.04872418488595731,-0.21093799999999993,-0.29492200000000013,0.30468799999999996,-0.0811,-0.0135,1.5974,0.0,0.0
6.7913,-0.044195061291423435,-0.3709104107129292,-0.925420541329064,0.06378938366558894,-2.154297,0.3808589999999995,1.277344,-0.027,-0.1487,1.7351,0.0,-1.4835298641951802,0.08933955208175648,0.6918842471063296,-0.7143267940141184,0.055243681932415856,0.625,0.025391000000000132,0.050781,0.027,0.0,2.9021,0.0,0.0
6.8114,0.04816563533673615,0.3839023526300631,0.92158117718862,-0.03141956507255667,-0.6347660000000005,1.7519529999999999,0.4375,-0.027,-0.2299,1.3976,0.0,-1.4835298641951802,0.09999847534780179,0.6903669367026483,-0.7126367466462455,0.07444907632316004,0.6289059999999995,2.140625,0.17773400000000025,0.1217,0.0,1.764,0.0,0.0
6.8315,0.04816563533673615,0.3839023526300631,0.92158117718862,-0.03141956507255667,-0.9199220000000005,1.9589839999999998,0.453125,-0.0135,-0.3245,1.3559,0.0,-1.4835298641951802,0.09999847534780179,0.6903669367026483,-0.7126367466462455,0.07444907632316004,0.7011719999999995,2.408203,0.1386720000000003,0.2028,0.0,4.2766,0.0,0.0
6.8516,0.01981077740962684,0.39072190421426034,0.9202882528587621,-0.003668557724198461,-0.7812500000000004,2.216797,0.285156,-0.0135,-0.4327,3.8749,0.0,-1.4835298641951802,0.09999847534780179,0.6903669367026483,-0.7126367466462455,0.07444907632316004,0.7011719999999995,2.408203,0.1386720000000003,0.2569,0.0,4.2766,0.0,0.0
6.8717,-0.0007339606534781984,0.3917398317893827,0.9199864458490746,0.012818149061900616,-0.7226560000000005,2.654297,0.072266,0.0,-0.5274,4.2116,0.0,-1.4835298641951802,0.09999847534780179,0.6903669367026483,-0.7126367466462455,0.07444907632316004,0.7011719999999995,2.408203,0.1386720000000003,0.2569,0.0,4.2766,0.0,0.0
6.8918,-0.024728888190723372,0.39264295755389306,0.9188995492847758,0.029044935813637495,-0.5468750000000007,2.767578,0.15625,0.0,-0.6491,3.6318,0.0,-1.4835298641951802,0.09999847534780179,0.6903669367026483,-0.7126367466462455,0.07444907632316004,0.7011719999999995,2.408203,0.1386720000000003,0.2299,0.0,4.2766,0.0,0.0
