Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
3.7777,0.13931333359311246,-0.43438429294129677,-0.8895268884711149,0.02537707264364312,0.226562,0.00585900000000005,0.558594,-0.027,-0.0135,2.2851,0.0,0.0,-0.036599245983027225,0.6884346595731637,-0.7206313609159356,-0.07354356774254742,-0.41210899999999984,-0.6953120000000002,0.3437499999999999,-0.2164,-0.027,5.1344,0.0,0.0
3.7977,0.13931333359311246,-0.43438429294129677,-0.8895268884711149,0.02537707264364312,1.246094,0.4511720000000003,0.648438,-0.027,-0.0135,1.6002,0.0,-1.4835298641951802,-0.038800417923772465,0.6842460171011351,-0.7230895693853775,-0.08627508502599845,-0.47851599999999983,-0.7187500000000001,0.3164059999999999,-0.1893,-0.027,3.0564,0.0,0.0
3.8178,0.15325294722868837,-0.4438336475444157,-0.8818832577884722,0.04251055287256728,1.199219,0.2910160000000003,0.867188,-0.027,-0.027,0.4808,0.0,-1.4835298641951802,-0.03331866479851498,0.6815102369155852,-0.724408724946067,-0.09831410263701047,-1.203125,-0.35937500000000033,0.40429699999999996,-0.1352,-0.027,0.9064,0.0,0.0
3.8379,0.16059548337924873,-0.448725752200546,-0.8775559703898619,0.052438619960364585,1.146484,0.20312500000000025,0.732422,-0.027,-0.1893,1.4206,0.0,-1.4835298641951802,-0.023909964892503785,0.6788540595638158,-0.7248623390943474,-0.11471734287036904,-1.761719,-0.38476600000000044,0.36914099999999994,-0.0811,-0.027,1.4397,0.0,0.0
3.858,0.1715955264157131,-0.45182072600199075,-0.8735607049585468,0.057486534262165656,0.5039059999999994,2.275391,0.136719,-0.027,-0.2569,9.1631,0.0,-1.4835298641951802,-0.023909964892503785,0.6788540595638158,-0.7248623390943474,-0.11471734287036904,-1.492188,-0.2949220000000004,0.3554689999999999,-0.0406,-0.0135,6.8426,0.0,0.0
3.8781,0.1715955264157131,-0.45182072600199075,-0.8735607049585468,0.057486534262165656,1.6367189999999994,2.5390620000000004,0.476562,-0.027,-0.3516,4.0776,0.0,-1.4835298641951802,0.0020286278092759135,0.6741570724383776,-0.7265492669856431,-0.13279416023738427,-1.9531250000000004,2.3828119999999995,0.5742190000000004,0.0811,-0.0135,4.7221,0.0,0.0
3.8981,0.22801372807314396,-0.4539124269147915,-0.8597010442844526,0.05373418798802332,0.8808589999999994,2.732422,0.21875,-0.027,-0.4598,2.696,0.0,-1.4835298641951802,0.0020286278092759135,0.6741570724383776,-0.7265492669856431,-0.13279416023738427,-1.5585940000000005,2.0039059999999997,0.45117200000000024,0.1758,-0.0135,0.9049,0.0,0.0
3.9182,0.25929935583163005,-0.45709714914616545,-0.8495856605731659,0.045058247371678926,0.7089839999999993,3.210938,0.490234,-0.027,-0.5815,1.2117,0.0,-1.4835298641951802,0.05494060064903315,0.6718439684041858,-0.7276048102016768,-0.12727314206312612,-1.5585940000000005,2.0039059999999997,0.45117200000000024,0.2299,0.0,4.6098,0.0,0.0
3.9383,0.2937351609291767,-0.4615348320075176,-0.836321961067812,0.03564872386765789,0.6171879999999991,4.126953,0.599609,-0.027,-0.7167,4.8136,-1.7479596272741378,-1.4835298641951802,0.05494060064903315,0.6718439684041858,-0.7276048102016768,-0.12727314206312612,-1.7402340000000005,2.1699219999999997,0.11523400000000027,0.2569,0.0,5.1962,0.0,1.7209596272741379
3.9583,0.2937351609291767,-0.4615348320075176,-0.836321961067812,0.03564872386765789,1.0937499999999991,4.171875,0.724609,-0.0947,-0.8655,4.4831,-1.5536411098928773,-1.4835298641951802,0.09719286431886494,0.671719075543794,-0.723940502930112,-0.1235199534220361,-1.6582030000000005,2.3749999999999996,0.06250000000000029,0.2434,0.0,4.6206,0.0,1.4589411098928773
