Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
3.398,0.37168563906960167,0.1410006179226206,0.3320227186380226,0.8554119041509053,0.828125,-0.03710899999999982,0.085938,0.027,-0.0676,1.6205,0.0,0.0,-0.649250846111914,0.2938550313323862,-0.29255965918008925,0.6375981533881949,-0.6367189999999999,-0.6699220000000001,-0.27148400000000006,0.0135,0.0406,0.9714,0.0,0.0
3.4181,0.3687963192367666,0.15002174212509733,0.3470006756243556,0.8491603399378733,1.328125,-0.1289059999999997,0.085938,0.027,-0.0811,3.1084,0.0,-1.4835298641951802,-0.649250846111914,0.2938550313323862,-0.29255965918008925,0.6375981533881949,-0.5605469999999999,-0.7324220000000001,-0.36328100000000013,-0.0135,0.0135,2.5715,0.0,0.0
3.4383,0.3673613116678213,0.15243418029742636,0.35182416354523177,0.8473660633471507,1.115234,-0.32421899999999976,-0.027344,0.0406,0.0811,0.3615,0.0,-1.4835298641951802,-0.6456142051850088,0.31467138425209085,-0.2875676439550109,0.6336158679723596,-0.6347659999999997,-1.4589840000000003,-0.36132800000000015,-0.0811,0.027,5.2143,0.0,0.0
3.4584,0.363616229939293,0.16124328193636017,0.3662488397005901,0.8412167549288937,1.490234,0.33203100000000035,0.849609,0.027,-0.2028,3.3548,0.0,-1.4835298641951802,-0.6456142051850088,0.31467138425209085,-0.2875676439550109,0.6336158679723596,-0.6347659999999997,-1.4589840000000003,-0.36132800000000015,-0.0811,0.027,5.2143,0.0,0.0
3.4785,0.36011538353538464,0.16512527461198234,0.3698692730699347,0.8403851944579928,2.587891,-0.26953099999999947,0.078125,0.027,-0.2164,2.4687,0.0,-1.4835298641951802,-0.6469037208443807,0.3220496615204678,-0.27845916555697986,0.6326611135430706,0.8007810000000001,-0.7265619999999998,-0.13867200000000007,-0.0676,0.027,8.1108,0.0,0.0
3.4986,0.35756994792638946,0.16050681643950507,0.3928739662901655,0.8318842111903604,-0.10156200000000068,3.09375,-1.007812,0.027,-0.2705,6.8011,0.0,-1.4835298641951802,-0.6469037208443807,0.3220496615204678,-0.27845916555697986,0.6326611135430706,-0.2597660000000003,1.1875,-0.17968799999999985,0.0135,0.0135,5.3657,0.0,0.0
3.5187,0.35334771325606845,0.14868471822912066,0.3997868498747372,0.8325915702005808,1.2949219999999995,1.6914060000000002,0.179688,0.027,-0.3651,2.9981,0.0,-1.4835298641951802,-0.6362755449219415,0.30253672129150283,-0.2980480647853373,0.6440437207846913,0.1835939999999995,2.203125,-0.1386719999999997,0.0406,0.0,5.0488,0.0,0.0
3.5388,0.3378956308758651,0.13116186242506064,0.4229203892834498,0.8305187853435502,1.1523439999999996,2.2675780000000003,0.078125,0.0,-0.4868,2.7268,0.0,-1.4835298641951802,-0.6362755449219415,0.30253672129150283,-0.2980480647853373,0.6440437207846913,-0.46484400000000065,2.904297,-0.26171899999999965,0.0947,0.0,7.9777,0.0,0.0
3.5589,0.3310584831331058,0.12196247663225165,0.43208908589881423,0.8299544908526382,0.7949219999999992,3.460938,0.083984,0.0,-0.622,4.5299,0.0,-1.4835298641951802,-0.6201568379486471,0.2784205188325233,-0.32434250567658846,0.6577913423343273,-0.6093750000000007,3.068359,-0.46679699999999963,0.1352,0.0,3.9923,0.0,0.0
3.5789,0.3036196800862597,0.08135354489383406,0.45907678599028945,0.8309303190775688,0.6699219999999991,3.976562,0.222656,0.0,-0.7573,4.9755,0.0,-1.4835298641951802,-0.6201568379486471,0.2784205188325233,-0.32434250567658846,0.6577913423343273,-0.47070300000000076,3.486328,-0.38281199999999954,0.1487,0.0,2.9289,0.0,0.0
3.5991,0.29325662495654636,0.06594445138347096,0.46791562487912697,0.831087750628539,0.6445309999999991,4.21875,0.138672,0.0,-0.9195,1.6962,0.476135859136257,-1.4835298641951802,-0.5803762467913759,0.2353356347498843,-0.38008446209433944,0.6806734553746618,-0.8437500000000008,3.285156,-0.4394529999999996,0.1487,0.0,2.7909,0.14406738992489868,-0.476135859136257
3.6192,0.2606821791493512,0.017263692375878215,0.49374273334635715,0.8294364832023997,0.716796999999999,4.40625,0.126953,0.0,-1.0818,1.0724,0.4381732922931005,-1.4835298641951802,-0.5615426845378534,0.21760797276634822,-0.4040553499114242,0.6885171441863286,-0.7363280000000008,3.613281,-0.47656199999999954,0.1352,0.0,5.5008,0.13044946909596838,-0.4381732922931005
3.6393,0.24872143813945707,-0.00034577446012240554,0.5022759405630373,0.828164480149553,0.5976559999999989,4.847656,0.193359,0.0541,-1.2441,1.7947,0.46672501363119184,-1.4835298641951802,-0.5515940405006527,0.20823357193352995,-0.41607965890159504,0.6922864374320069,-0.6464840000000007,3.650391,-0.5312499999999996,0.1352,-0.1082,3.8925,0.13064385177618007,-0.5208250136311918
3.6593,0.20845874949912538,-0.0572724150506519,0.5246852983831377,0.8233894327061312,-0.22460900000000103,4.685547,0.453125,0.1082,-1.3523,3.1917,0.4992829221585079,-1.4835298641951802,-0.5185109973434319,0.17392972713935032,-0.44298265450948704,0.7103950756127742,0.7402339999999991,3.992188,-1.2949219999999995,0.1352,-0.1487,7.5034,0.13063790099294895,-0.5397829221585079
3.6794,0.19292230495219925,-0.07462271271393815,0.5266738548459551,0.824516273714986,-1.966797000000001,5.072266,0.708984,0.1758,-1.5281,11.6975,0.5444106961634188,-1.4835298641951802,-0.4938067741346099,0.14764127052093282,-0.44706736377400735,0.7310866551277587,1.3964839999999992,3.6777340000000005,-1.3691409999999995,0.1352,-0.2164,10.2501,0.13148633877854782,-0.5850106961634188
3.6995,0.13802254143053444,-0.12788033480243788,0.5129461838277264,0.8375455871320946,-2.294922000000001,4.482421999999999,1.759766,0.2975,-1.5822,8.2382,0.6420646922370119,-1.4835298641951802,-0.46530098458778046,0.12322040115851848,-0.4410452562309981,0.7574898074800143,2.376952999999999,3.259766000000001,-2.4902339999999996,0.1217,-0.284,20.6092,0.1187912169579865,-0.628564692237012
3.7196,0.11531812782427149,-0.14574464536887008,0.5036971034337538,0.8436524496105334,-5.566406000000001,4.916015999999999,2.859375,0.4057,-1.5551,7.4506,0.7291180644275462,-1.4835298641951802,-0.46530098458778046,0.12322040115851848,-0.4410452562309981,0.7574898074800143,4.140625,1.9648440000000014,-2.8457029999999994,0.0676,-0.3922,22.9675,0.06728106095798649,-0.7156180644275463
3.7397,0.044150882328711734,-0.18894674112044849,0.4523840866676246,0.8704587679720721,-4.212891000000001,2.8476559999999993,2.017578,0.5409,-1.7039,13.5643,0.8086914285397375,-1.4835298641951802,-0.41472155818897355,0.08019117829527744,-0.39007742963293757,0.8181778553516866,4.589844,-0.4785159999999987,-2.470703,-0.0541,-0.5003,12.7166,-0.050046462560935534,-0.7680914285397373
3.7598,0.013379372954130777,-0.20461721859261806,0.40944940094920496,0.8889904241875232,-4.212891000000001,2.8476559999999993,2.017578,0.6897,-1.6227,8.5372,0.8877837802880688,-1.4835298641951802,-0.4097482157911522,0.08851843314180766,-0.30974981522519573,0.8534201419102104,5.150391000000001,-3.0175779999999985,-1.5683590000000005,-0.2434,-0.6897,5.5826,-0.23571790457245145,-0.8877837802880688
3.7799,0.016314127995824657,-0.16672570693630695,0.34152185480782893,0.9248238808351268,-4.169921999999999,-3.117188000000001,-0.259766,0.9331,-1.501,5.2134,1.0718720867421274,-1.4835298641951802,-0.4160498035489144,0.0975390180505036,-0.24289718670767207,0.8708557042439072,6.089844000000001,-3.5703119999999986,-0.5937500000000004,-0.3381,-0.8114,4.8504,-0.33044360935074685,-0.9501720867421275
