Time,F_Q0,F_Q1,F_Q2,F_Q3,F_GX,F_GY,F_GZ,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_GX,B_GY,B_GZ,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
1.3457,0.34898561706188214,0.35399131920254007,0.5670253471607296,0.656796346435055,-0.4726560000000002,0.8046879999999998,-0.017578,0.0135,0.0135,2.0759,0.0,0.0,0.6169035762564193,0.6098261655411915,-0.3621839654525624,-0.3411228526387888,0.349609,0.023438000000000105,-0.226562,-0.0135,0.027,1.1507,0.0,0.0
1.3657,0.3462670398096162,0.3463533086944234,0.5655158749368716,0.6635738978382859,0.39453099999999997,0.3437500000000001,0.152344,0.0,0.0135,1.8325,0.0,-1.4835298641951802,0.6169035762564193,0.6098261655411915,-0.3621839654525624,-0.3411228526387888,0.75,-0.1738279999999998,-0.390625,-0.0135,0.027,2.2702,0.0,0.0
1.3858,0.33863217279905544,0.34704773548147294,0.5698391682159705,0.663452668401826,0.06640599999999997,0.21289100000000002,0.236328,0.0,-0.0676,0.355,0.0,-1.4835298641951802,0.6081118180031282,0.6173913419339584,-0.362924634638043,-0.3425108133807743,0.373047,-0.05859399999999989,-0.242188,-0.0135,0.027,1.0592,0.0,0.0
1.4059,0.3372457991998258,0.34708607425473914,0.5700465116659653,0.663960467586715,0.20117199999999993,0.23437500000000006,0.308594,0.0,-0.1487,5.4774,0.0,-1.4835298641951802,0.6081118180031282,0.6173913419339584,-0.362924634638043,-0.3425108133807743,0.554688,-0.03710899999999984,-0.328125,0.0,0.027,7.8569,0.0,0.0
1.426,0.3245496138246856,0.34068994408637654,0.5758157926195192,0.6686060747066422,-0.6933590000000005,2.695312,0.40625,0.0,-0.2299,4.9982,0.0,-1.4835298641951802,0.5932667199469519,0.625032008399431,-0.36927059435885,-0.3478632139525827,0.7089840000000004,-1.9628909999999997,-0.4863280000000002,0.0541,0.027,9.4605,0.0,0.0
1.446,0.3081463086058079,0.3202737213768339,0.5798248202171026,0.6828424223408012,-0.06250000000000061,2.75,0.318359,0.0,-0.311,4.4648,0.0,-1.4835298641951802,0.5932667199469519,0.625032008399431,-0.36927059435885,-0.3478632139525827,0.8515620000000006,-2.404297,-0.2597660000000003,0.1082,0.027,2.7762,0.0,0.0
1.4661,0.2915814202310435,0.30660127202581056,0.5860125181012241,0.6910609698115392,0.17187499999999953,2.109375,0.386719,0.0,-0.4327,4.135,0.0,-1.4835298641951802,0.5715077976894104,0.6211399959302778,-0.39024102529092264,-0.36779870148740873,0.9355470000000007,-3.019531,-0.23437500000000036,0.1352,0.027,3.1765,0.0,0.0
1.4862,0.26978402950583225,0.28730694522722766,0.5915753601049583,0.7033561615316126,-0.45507800000000076,3.451172,0.488281,0.0,-0.595,5.8137,0.0,-1.4835298641951802,0.54866609931176,0.611417565898638,-0.4153080076241312,-0.3907087539074048,0.24023400000000067,-2.992188,-0.13085900000000036,0.1352,0.027,5.975,0.0,0.0
1.5063,0.2421170263658093,0.2618402511141979,0.5973521524662735,0.7183240455282991,-0.46289100000000094,4.169922,0.662109,0.0,-0.7437,3.4445,0.0,-1.4835298641951802,0.53257579782642,0.6012841243528235,-0.43365696431711975,-0.4083651046184907,0.5371090000000006,-3.193359,-0.00976600000000039,0.1352,0.0135,1.2605,0.0,0.0
1.5263,0.2125543430708698,0.2352559484850449,0.6021868652121547,0.7326979386555358,-0.41601600000000094,4.3125,0.861328,0.0,-0.879,3.5256,-0.870600074546773,-1.4835298641951802,0.5162140262013193,0.58854710586433,-0.45242699082988835,-0.4271360454238871,0.09765600000000074,-3.3125,0.0429689999999996,0.1217,0.0,3.3142,0.1288960180028648,0.870600074546773
1.5464,0.1821302833416419,0.20750714006184048,0.6068122068301957,0.7453511201810304,-0.25781200000000093,4.210938,0.683594,0.0,-1.0548,2.4527,-0.770808323815283,-1.4835298641951802,0.5162140262013193,0.58854710586433,-0.45242699082988835,-0.4271360454238871,0.09765600000000074,-3.3125,0.0429689999999996,0.1217,0.0,3.3142,0.1288960180028648,0.770808323815283
