Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,Cmd_B1,Cmd_B2
0.0009,0.008362,-0.010925,-0.38739,0.921814,0.0,0.0,0.0,0.0,0.025391,0.905945,-0.270874,0.324524,0.0,0.0,0.0,0.0
0.021,0.008362,-0.010925,-0.38739,0.921814,0.0,0.0,0.0,0.0,0.025452,0.905884,-0.270813,0.324646,0.0,0.0,0.0,0.0
0.041,0.008362,-0.010864,-0.38739,0.921814,0.0,0.0,0.0,0.0,0.025452,0.905884,-0.270813,0.324646,0.0,0.0,0.0,0.0
0.0611,0.008362,-0.010864,-0.38739,0.921814,0.0,0.0,0.0,0.0,0.025452,0.905884,-0.270813,0.324646,0.0,0.0,0.0,0.0
0.0812,0.008362,-0.010864,-0.38739,0.921814,0.0,0.0,0.0,0.0,0.025452,0.905884,-0.270874,0.324585,0.0,0.0,0.0,0.0
0.1012,0.008362,-0.010925,-0.387329,0.921814,0.0135,0.0,0.0,0.0,0.025452,0.905884,-0.270874,0.324585,0.0,0.0,0.0,0.0
0.1213,0.008362,-0.010925,-0.387329,0.921814,0.0135,0.0,0.0,0.0,0.025391,0.905945,-0.270813,0.324524,0.0,0.0,0.0,0.0
0.1414,0.008118,-0.011292,-0.387573,0.921753,-0.0406,0.0,0.0,0.0,0.025391,0.905945,-0.270813,0.324524,0.0,0.0,0.0,0.0
0.1615,0.008118,-0.011292,-0.387573,0.921753,-0.0406,0.0,0.0,0.0,0.025391,0.905945,-0.270813,0.324524,0.0,0.0,0.0,0.0
0.1815,0.008118,-0.011292,-0.387573,0.921753,-0.0406,0.0,0.0,0.0,0.025635,0.905823,-0.270813,0.324829,0.0,0.0,0.0,0.0
0.2016,0.008301,-0.011108,-0.387573,0.921753,-0.027,0.0,0.0,0.0,0.025635,0.905823,-0.270813,0.324829,0.0,0.0,0.0,0.0
0.2217,0.008301,-0.011108,-0.387573,0.921753,-0.027,0.0,0.0,0.0,0.025635,0.905823,-0.270813,0.324768,0.0,0.0,0.0,0.0
0.2417,0.00824,-0.01123,-0.38739,0.921814,0.0406,0.0,0.0,0.0,0.025635,0.905823,-0.270813,0.324768,0.0,0.0,0.0,0.0
0.2618,0.00824,-0.01123,-0.38739,0.921814,0.0406,0.0,0.0,0.0,0.025635,0.905823,-0.270813,0.324768,0.0,0.0,0.0,0.0
0.2819,0.00824,-0.01123,-0.38739,0.921814,0.0406,0.0,0.0,0.0,0.025696,0.905823,-0.270752,0.324768,0.0,0.0,0.0,0.0
0.3019,0.008179,-0.01123,-0.38739,0.921814,-0.0135,0.0,0.0,0.0,0.025696,0.905823,-0.270752,0.324768,0.0,0.0,0.0,0.0
0.322,0.008179,-0.01123,-0.38739,0.921814,-0.0135,0.0,0.0,0.0,0.025696,0.905823,-0.270752,0.324768,0.0,0.0,0.0,0.0
0.342,0.008423,-0.01062,-0.387512,0.921753,-0.027,0.0,0.0,0.0,0.025696,0.905823,-0.270752,0.324768,0.0,0.0,0.0,0.0
0.3621,0.008423,-0.01062,-0.387512,0.921753,-0.027,0.0,0.0,0.0,0.025696,0.905823,-0.270752,0.324768,0.0,0.0,0.0,0.0
0.3822,0.008423,-0.01062,-0.387512,0.921753,-0.027,0.0,0.0,0.0,0.025696,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.4022,0.008362,-0.010742,-0.387268,0.921875,0.027,0.0,0.0,0.0,0.025696,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.4223,0.008362,-0.010742,-0.387268,0.921875,0.027,0.0,0.0,0.0,0.025757,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.4424,0.00824,-0.010925,-0.38739,0.921814,0.0135,0.0,0.0,0.0,0.025757,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.4624,0.00824,-0.010925,-0.38739,0.921814,0.0135,0.0,0.0,0.0,0.025757,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.4825,0.00824,-0.010925,-0.38739,0.921814,0.0135,0.0,0.0,0.0,0.025757,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.5025,0.008423,-0.01062,-0.38739,0.921814,-0.0406,0.0,0.0,0.0,0.025757,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
0.5226,0.008423,-0.01062,-0.38739,0.921814,-0.0406,0.0,0.0,0.0,0.025757,0.905884,-0.270752,0.324707,0.0,0.0,0.0,0.0
