Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,Cmd_B1,Cmd_B2
0.0014,0.7071046572290943,7.07101828821779e-06,-8.626642311625703e-05,-0.7071088998400672,0.0,0.0,0.0,0.0,-0.0005076979888277346,0.7029658477536485,-0.7112162936222317,-0.003184779584513081,0.0,0.0,0.0,0.0
0.0215,0.7071046572290943,7.07101828821779e-06,-8.626642311625703e-05,-0.7071088998400672,0.0,0.0,0.0,0.0,-0.0005076979888277346,0.7029658477536485,-0.7112162936222317,-0.003184779584513081,0.0,0.0,0.0,0.0
0.0416,0.7071067798621579,-3.9597662890977706e-05,-4.6668674121509436e-05,-0.7071067798621578,0.0,0.0,0.0,0.0,-0.0005076979888277346,0.7029658477536485,-0.7112162936222317,-0.003184779584513081,0.0,0.0,0.0,0.0
0.0617,0.7071067798621579,-3.9597662890977706e-05,-4.6668674121509436e-05,-0.7071067798621578,0.0,0.0,0.0,0.0,-0.001241710332668883,0.7025124703184947,-0.7116570022217265,-0.004358714402375495,0.0,0.0,0.0,0.0
0.0818,0.7071067798621579,-3.9597662890977706e-05,-4.6668674121509436e-05,-0.7071067798621578,0.0,0.0,0.0,0.0,-0.001241710332668883,0.7025124703184947,-0.7116570022217265,-0.004358714402375495,0.0,0.0,0.0,0.0
0.1019,0.7071067811865476,0.0,0.0,-0.7071067811865475,0.0,0.0,0.0,0.0,-0.001543612171474507,0.7026292088030063,-0.711541571519115,-0.004290011472439855,0.0,0.0,0.0,0.0
0.1219,0.7071067811865476,0.0,0.0,-0.7071067811865475,0.0,0.0,0.0,0.0,-0.001543612171474507,0.7026292088030063,-0.711541571519115,-0.004290011472439855,0.0,0.0,0.0,0.0
0.1421,0.7070615230203028,5.656780679977086e-06,-8.343751502966221e-05,-0.7071520315111822,0.0,0.0,0.0,0.0,-0.001543612171474507,0.7026292088030063,-0.711541571519115,-0.004290011472439855,0.0,0.0,0.0,0.0
0.1622,0.7070615230203028,5.656780679977086e-06,-8.343751502966221e-05,-0.7071520315111822,0.0,0.0,0.0,0.0,-0.0012749370379342975,0.7028106331809133,-0.7113667830195188,-0.0035900473331074534,0.0,0.0,0.0,0.0
0.1822,0.7070615230203028,5.656780679977086e-06,-8.343751502966221e-05,-0.7071520315111822,0.0,0.0,0.0,0.0,-0.0012749370379342975,0.7028106331809133,-0.7113667830195188,-0.0035900473331074534,0.0,0.0,0.0,0.0
0.2023,0.7070615230203028,5.656780679977086e-06,-8.343751502966221e-05,-0.7071520315111822,0.0,0.0,0.0,0.0,-0.001324417215082245,0.7027189451023198,-0.7114559974832898,-0.0038332438456813575,0.0,0.0,0.0,0.0
0.2224,0.7070615230203028,5.656780679977086e-06,-8.343751502966221e-05,-0.7071520315111822,0.0,0.0,0.0,0.0,-0.001324417215082245,0.7027189451023198,-0.7114559974832898,-0.0038332438456813575,0.0,0.0,0.0,0.0
0.2425,0.7070593976942133,5.232527331940435e-05,-0.00012303510212941025,-0.7071541488648185,0.0,0.0,0.0,0.0,-0.001324417215082245,0.7027189451023198,-0.7114559974832898,-0.0038332438456813575,0.0,0.0,0.0,0.0
0.2626,0.7070593976942133,5.232527331940435e-05,-0.00012303510212941025,-0.7071541488648185,0.0,0.0,0.0,0.0,-0.0010819050006187002,0.702751746715642,-0.7114253720343281,-0.003570993629493297,0.0,0.0,0.0,0.0
0.2827,0.7070593976942133,5.232527331940435e-05,-0.00012303510212941025,-0.7071541488648185,0.0,0.0,0.0,0.0,-0.0010819050006187002,0.702751746715642,-0.7114253720343281,-0.003570993629493297,0.0,0.0,0.0,0.0
0.3027,0.7071053643255933,8.626685444772236e-05,7.071053643255928e-06,-0.7071081927470505,0.0,0.0,0.0,0.0,-0.0013003507414497465,0.7027762906033438,-0.7114000413606695,-0.0037115503218434153,0.0,0.0,0.0,0.0
0.3228,0.7071053643255933,8.626685444772236e-05,7.071053643255928e-06,-0.7071081927470505,0.0,0.0,0.0,0.0,-0.0013003507414497465,0.7027762906033438,-0.7114000413606695,-0.0037115503218434153,0.0,0.0,0.0,0.0
0.3429,0.7070622298350046,8.414511747694423e-05,9.192323757985505e-06,-0.7071513246652741,0.0,0.0,0.0,0.0,-0.0013003507414497465,0.7027762906033438,-0.7114000413606695,-0.0037115503218434153,0.0,0.0,0.0,0.0
0.363,0.7070622298350046,8.414511747694423e-05,9.192323757985505e-06,-0.7071513246652741,0.0,0.0,0.0,0.0,-0.0017919047850567728,0.7027533766146927,-0.7114201426153464,-0.003982639206566728,0.0,0.0,0.0,0.0
0.3831,0.7070622298350046,8.414511747694423e-05,9.192323757985505e-06,-0.7071513246652741,0.0,0.0,0.0,0.0,-0.0017919047850567728,0.7027533766146927,-0.7114201426153464,-0.003982639206566728,0.0,0.0,0.0,0.0
0.4032,0.7070643483974377,7.707425305923897e-05,9.54589372752042e-05,-0.7071492007861268,0.0,0.0,0.0,0.0,-0.0023101683380285596,0.702623522210616,-0.7115445763130247,-0.004377793749842422,0.0,0.0,0.0,0.0
0.4233,0.7070643483974377,7.707425305923897e-05,9.54589372752042e-05,-0.7071492007861268,0.0,0.0,0.0,0.0,-0.0023101683380285596,0.702623522210616,-0.7115445763130247,-0.004377793749842422,0.0,0.0,0.0,0.0
0.4434,0.7070629328659184,0.00012374319035657642,5.5861211646683055e-05,-0.7071506137550853,0.0,0.0,0.0,0.0,-0.0023101683380285596,0.702623522210616,-0.7115445763130247,-0.004377793749842422,0.0,0.0,0.0,0.0
0.4635,0.7070629328659184,0.00012374319035657642,5.5861211646683055e-05,-0.7071506137550853,0.0,0.0,0.0,0.0,-0.002629806582966113,0.7026158690419064,-0.7115525443835375,-0.004123259528173101,0.0,0.0,0.0,0.0
0.4836,0.7070629328659184,0.00012374319035657642,5.5861211646683055e-05,-0.7071506137550853,0.0,0.0,0.0,0.0,-0.002629806582966113,0.7026158690419064,-0.7115525443835375,-0.004123259528173101,0.0,0.0,0.0,0.0
0.5036,0.7070622298350046,8.414511747694423e-05,9.192323757985505e-06,-0.7071513246652741,0.0,0.0,0.0,0.0,-0.0026241813908554367,0.7027000541607817,-0.7114727823566733,-0.0034967871133873454,0.0,0.0,0.0,0.0
0.5237,0.7070622298350046,8.414511747694423e-05,9.192323757985505e-06,-0.7071513246652741,0.0,0.0,0.0,0.0,-0.0026241813908554367,0.7027000541607817,-0.7114727823566733,-0.0034967871133873454,0.0,0.0,0.0,0.0
0.5438,0.7070629328659184,0.00012374319035657642,5.5861211646683055e-05,-0.7071506137550853,0.0,0.0,0.0,0.0,-0.0026241813908554367,0.7027000541607817,-0.7114727823566733,-0.0034967871133873454,0.0,0.0,0.0,0.0
0.5639,0.7070629328659184,0.00012374319035657642,5.5861211646683055e-05,-0.7071506137550853,0.0,0.0,0.0,0.0,-0.0025759547090503827,0.7027194546930312,-0.7114549321774147,-0.0032575963065043633,0.0,0.0,0.0,0.0
0.584,0.7070629328659184,0.00012374319035657642,5.5861211646683055e-05,-0.7071506137550853,0.0,0.0,0.0,0.0,-0.0025759547090503827,0.7027194546930312,-0.7114549321774147,-0.0032575963065043633,0.0,0.0,0.0,0.0
0.6041,0.7070176706967058,0.00016899699594503828,1.9091710838979205e-05,-0.7071958599978696,0.0,0.0,0.0,0.0,-0.002679963834508999,0.7023499309214084,-0.7118181936507161,-0.003500216617630567,0.0,0.0,0.0,0.0
0.6242,0.7070176706967058,0.00016899699594503828,1.9091710838979205e-05,-0.7071958599978696,0.0,0.0,0.0,0.0,-0.002679963834508999,0.7023499309214084,-0.7118181936507161,-0.003500216617630567,0.0,0.0,0.0,0.0
0.6443,0.7070643483974377,7.707425305923897e-05,9.54589372752042e-05,-0.7071492007861268,0.0,0.0,0.0,0.0,-0.002679963834508999,0.7023499309214084,-0.7118181936507161,-0.003500216617630567,0.0,0.0,0.0,0.0
0.6644,0.7070643483974377,7.707425305923897e-05,9.54589372752042e-05,-0.7071492007861268,0.0,0.0,0.0,0.0,-0.0025555069935951974,0.7020382180138973,-0.7121258944861248,-0.0035383942988242044,0.0,0.0,0.0,0.0
0.6845,0.7070643483974377,7.707425305923897e-05,9.54589372752042e-05,-0.7071492007861268,0.0,0.0,0.0,0.0,-0.0025555069935951974,0.7020382180138973,-0.7121258944861248,-0.0035383942988242044,0.0,0.0,0.0,0.0
0.7046,0.7070197892532136,0.00016121921337848458,0.00010465106833340225,-0.7071937362992271,0.0,0.0,0.0,0.0,-0.002501843105764679,0.7019133680813376,-0.7122502653453482,-0.0033051482974404737,0.0,0.0,0.0,0.0
0.7247,0.7070197892532136,0.00016121921337848458,0.00010465106833340225,-0.7071937362992271,0.0,0.0,0.0,0.0,-0.002501843105764679,0.7019133680813376,-0.7122502653453482,-0.0033051482974404737,0.0,0.0,0.0,0.0
0.7447,0.7070636239109118,0.00020223273486808262,0.00014990678248962764,-0.7071498910215898,0.0,0.0,0.0,0.0,-0.002501843105764679,0.7019133680813376,-0.7122502653453482,-0.0033051482974404737,0.0,0.0,0.0,0.0
0.7648,0.7070636239109118,0.00020223273486808262,0.00014990678248962764,-0.7071498910215898,0.0,0.0,0.0,0.0,-0.0021976716605968654,0.7018690123257751,-0.7122973461901521,-0.0027477966773100573,0.0,0.0,0.0,0.0
0.7849,0.7070636239109118,0.00020223273486808262,0.00014990678248962764,-0.7071498910215898,0.0,0.0,0.0,0.0,-0.0021976716605968654,0.7018690123257751,-0.7122973461901521,-0.0027477966773100573,0.0,0.0,0.0,0.0
0.805,0.7070671595780312,0.00010889444066369399,0.00022768837593317828,-0.7071463555348774,0.0,0.0,0.0,0.0,-0.002013844219041706,0.7018049113058125,-0.7123620370748762,-0.0024777072133154335,0.0,0.0,0.0,0.0
0.8251,0.7070671595780312,0.00010889444066369399,0.00022768837593317828,-0.7071463555348774,0.0,0.0,0.0,0.0,-0.002013844219041706,0.7018049113058125,-0.7123620370748762,-0.0024777072133154335,0.0,0.0,0.0,0.0
0.8452,0.7070629261459827,0.00016334133641990718,0.00010253027610773391,-0.7071506072096884,0.0,0.0,0.0,0.0,-0.002013844219041706,0.7018049113058125,-0.7123620370748762,-0.0024777072133154335,0.0,0.0,0.0,0.0
0.8653,0.7070629261459827,0.00016334133641990718,0.00010253027610773391,-0.7071506072096884,0.0,0.0,0.0,0.0,-0.0019509756015771925,0.7016850987654604,-0.7124801670995229,-0.0024954667988278828,0.0,0.0,0.0,0.0
0.8854,0.7070629261459827,0.00016334133641990718,0.00010253027610773391,-0.7071506072096884,0.0,0.0,0.0,0.0,-0.0019509756015771925,0.7016850987654604,-0.7124801670995229,-0.0024954667988278828,0.0,0.0,0.0,0.0
0.9055,0.7071095964949692,7.141792641013903e-05,0.00017889837011648692,-0.7071039396295108,0.0,0.0,0.0,0.0,-0.0020952134390207055,0.7014389917462578,-0.7127204751097871,-0.0029112364928952066,0.0,0.0,0.0,0.0
0.9256,0.7071095964949692,7.141792641013903e-05,0.00017889837011648692,-0.7071039396295108,0.0,0.0,0.0,0.0,-0.0020952134390207055,0.7014389917462578,-0.7127204751097871,-0.0029112364928952066,0.0,0.0,0.0,0.0
0.9456,0.7071060609978724,0.0001640492623485558,0.00010040946229954705,-0.7071074752156512,0.0,0.0,0.0,0.0,-0.0020952134390207055,0.7014389917462578,-0.7127204751097871,-0.0029112364928952066,0.0,0.0,0.0,0.0
0.9657,0.7071060609978724,0.0001640492623485558,0.00010040946229954705,-0.7071074752156512,0.0,0.0,0.0,0.0,-0.002321507050990022,0.7014345516909563,-0.7127245856769774,-0.0028009410383709175,0.0,0.0,0.0,0.0
0.9858,0.7071060609978724,0.0001640492623485558,0.00010040946229954705,-0.7071074752156512,0.0,0.0,0.0,0.0,-0.002321507050990022,0.7014345516909563,-0.7127245856769774,-0.0028009410383709175,0.0,0.0,0.0,0.0
1.0061,0.7071548464612616,2.616313336793126e-05,0.00021566907235727098,-0.7070586792683414,0.0,0.0,0.0,0.0,-0.002451579751274623,0.7014876901399721,-0.712672890170449,-0.002522291598729968,0.0,0.0,0.0,0.0
1.0263,0.7071548464612616,2.616313336793126e-05,0.00021566907235727098,-0.7070586792683414,0.0,0.0,0.0,0.0,-0.002451579751274623,0.7014876901399721,-0.712672890170449,-0.002522291598729968,0.0,0.0,0.0,0.0
1.0464,0.7071095964949692,7.141792641013903e-05,0.00017889837011648692,-0.7071039396295108,0.0,0.0,0.0,0.0,-0.002451579751274623,0.7014876901399721,-0.712672890170449,-0.002522291598729968,0.0,0.0,0.0,0.0
1.0665,0.7071095964949692,7.141792641013903e-05,0.00017889837011648692,-0.7071039396295108,0.0,0.0,0.0,0.0,-0.003314884650715119,0.7015018577080775,-0.7126556526057698,-0.0024649504889917065,0.0,0.0,0.0,0.0
1.0866,0.7071095964949692,7.141792641013903e-05,0.00017889837011648692,-0.7071039396295108,0.0,0.0,0.0,0.0,-0.003314884650715119,0.7015018577080775,-0.7126556526057698,-0.0024649504889917065,0.0,0.0,0.0,0.0
1.1067,0.7071081743739963,0.0001569786426255977,0.000186677304743954,-0.707105345929985,0.0,0.0,0.0,0.0,-0.003083809986767483,0.701547325813364,-0.7126153822024688,-0.001075550330170474,0.0,0.0,0.0,0.0
1.1267,0.7071081743739963,0.0001569786426255977,0.000186677304743954,-0.707105345929985,0.0,0.0,0.0,0.0,-0.003083809986767483,0.701547325813364,-0.7126153822024688,-0.001075550330170474,0.0,0.0,0.0,0.0
1.1468,0.7071548464612616,2.616313336793126e-05,0.00021566907235727098,-0.7070586792683414,0.0,0.0,0.0,0.0,-0.003083809986767483,0.701547325813364,-0.7126153822024688,-0.001075550330170474,0.0,0.0,0.0,0.0
1.1669,0.7071548464612616,2.616313336793126e-05,0.00021566907235727098,-0.7070586792683414,0.0,0.0,0.0,0.0,-0.0028130048356378415,0.7011743373151397,-0.7129835833571591,-0.0010225251363329335,0.0,0.0,0.0,0.0
1.1869,0.7071548464612616,2.616313336793126e-05,0.00021566907235727098,-0.7070586792683414,0.0,0.0,0.0,0.0,-0.0028130048356378415,0.7011743373151397,-0.7129835833571591,-0.0010225251363329335,0.0,0.0,0.0,0.0
1.207,0.7071074765043623,0.00011808718475059802,0.0001393004514722623,-0.7071060622865807,0.0,0.0,0.0,0.0,-0.0023822962493364693,0.7009325105282987,-0.7132223023993195,-0.0013739393328764857,0.0,0.0,0.0,0.0
1.2271,0.7071074765043623,0.00011808718475059802,0.0001393004514722623,-0.7071060622865807,0.0,0.0,0.0,0.0,-0.0023822962493364693,0.7009325105282987,-0.7132223023993195,-0.0013739393328764857,0.0,0.0,0.0,0.0
1.2471,0.70715695207417,1.9092053998654682e-05,0.0003019372984231683,-0.7070565420123991,0.0,0.0,0.0,0.0,-0.0023822962493364693,0.7009325105282987,-0.7132223023993195,-0.0013739393328764857,0.0,0.0,0.0,0.0
1.2672,0.70715695207417,1.9092053998654682e-05,0.0003019372984231683,-0.7070565420123991,0.0,0.0,0.0,0.0,-0.001974975459287725,0.700783236331688,-0.7133699041352407,-0.0015280780406447933,0.0,0.0,0.0,0.0
1.2873,0.70715695207417,1.9092053998654682e-05,0.0003019372984231683,-0.7070565420123991,0.0,0.0,0.0,0.0,-0.001974975459287725,0.700783236331688,-0.7133699041352407,-0.0015280780406447933,0.0,0.0,0.0,0.0
1.3073,0.7071081743739963,0.0001569786426255977,0.000186677304743954,-0.707105345929985,0.0,0.0,0.0,0.0,-0.0023440609236822494,0.7006104651328862,-0.7135349735983658,-0.00270609989590715,0.0,0.0,0.0,0.0
1.3274,0.7071081743739963,0.0001569786426255977,0.000186677304743954,-0.707105345929985,0.0,0.0,0.0,0.0,-0.0023440609236822494,0.7006104651328862,-0.7135349735983658,-0.00270609989590715,0.0,0.0,0.0,0.0
1.3475,0.7071569404006354,5.8690563310017497e-05,0.0003486078037570915,-0.7070565300393097,0.0,0.0,0.0,0.0,-0.0023440609236822494,0.7006104651328862,-0.7135349735983658,-0.00270609989590715,0.0,0.0,0.0,0.0
1.3675,0.7071569404006354,5.8690563310017497e-05,0.0003486078037570915,-0.7070565300393097,0.0,0.0,0.0,0.0,-0.0033001021007056475,0.6999744953492357,-0.7141450644724718,-0.004652104504080322,0.0,0.0,0.0,0.0
