Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,Cmd_B1,Cmd_B2
0.0011,0.7981736951698216,-0.055372317220441114,0.0791099773457183,0.5946379321141156,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.0212,0.7981736951698216,-0.055372317220441114,0.0791099773457183,0.5946379321141156,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.0413,0.7981736951698216,-0.055372317220441114,0.0791099773457183,0.5946379321141156,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.0613,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.0814,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.1015,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.1215,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.1416,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.16991946134982636,0.011653478944818418,0.0347864832045751,-0.9847748339947185,0.0,0.0,0.0,0.0
0.1617,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.1817,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.2018,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.2219,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.2419,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.262,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.2821,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.3021,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.3222,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.3422,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.3623,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.3824,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.4024,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.4225,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.4426,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.4626,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.4827,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.5027,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.5228,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.5429,0.7981690637471714,-0.055415129339893274,0.07915265172680921,0.5946344817127756,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
0.5629,0.7981736951698216,-0.055372317220441114,0.0791099773457183,0.5946379321141156,0.0,0.0,0.0,0.0,-0.1699192914817441,0.011610332494803303,0.034829583228670254,-0.9847738495176541,0.0,0.0,0.0,0.0
