Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,Cmd_B1,Cmd_B2
0.0017,0.009094,-0.013,-0.386597,0.922119,0.0,0.0,0.0,0.0,0.025818,0.906006,-0.271118,0.324036,0.0,0.0,0.0,0.0
0.0218,0.008972,-0.013184,-0.386047,0.922363,0.0,0.0,0.0,0.0,0.026123,0.906067,-0.270996,0.323853,0.0,0.0,0.0,0.0
0.0419,0.008911,-0.013306,-0.385986,0.922363,0.0,0.0,0.0,0.0,0.026123,0.906067,-0.270996,0.323853,0.0,0.0,0.0,0.0
0.062,0.008911,-0.013306,-0.385986,0.922363,0.0,0.0,0.0,0.0,0.026123,0.906067,-0.270996,0.323853,0.0,0.0,0.0,0.0
0.0821,0.008911,-0.013184,-0.385925,0.922363,0.0,0.0,0.0,0.0,0.02594,0.906189,-0.271057,0.323486,0.0,0.0,0.0,0.0
0.1022,0.008911,-0.013184,-0.385925,0.922363,0.0,0.0,0.0,0.0,0.02594,0.906189,-0.271057,0.323486,0.0,0.0,0.0,0.0
0.1223,0.008911,-0.013184,-0.385925,0.922363,0.0,0.0,0.0,0.0,0.025696,0.90625,-0.271179,0.323181,0.0,0.0,0.0,0.0
0.1424,0.009216,-0.012756,-0.386108,0.922302,0.0,0.0,0.0,0.0,0.025696,0.90625,-0.271179,0.323181,0.0,0.0,0.0,0.0
0.1625,0.009216,-0.012756,-0.386108,0.922302,0.0,0.0,0.0,0.0,0.025696,0.90625,-0.271179,0.323181,0.0,0.0,0.0,0.0
0.1826,0.008972,-0.013,-0.386108,0.922302,0.0,0.0,0.0,0.0,0.026062,0.906189,-0.270996,0.323608,0.0,0.0,0.0,0.0
0.2028,0.008972,-0.013,-0.386108,0.922302,0.0,0.0,0.0,0.0,0.026062,0.906189,-0.270996,0.323608,0.0,0.0,0.0,0.0
0.2229,0.008972,-0.013,-0.386108,0.922302,0.0,0.0,0.0,0.0,0.026123,0.906189,-0.270935,0.32373,0.0,0.0,0.0,0.0
0.243,0.008423,-0.013855,-0.385681,0.922485,0.0,0.0,0.0,0.0,0.026123,0.906189,-0.270935,0.32373,0.0,0.0,0.0,0.0
0.2631,0.008423,-0.013855,-0.385681,0.922485,0.0,0.0,0.0,0.0,0.026123,0.906189,-0.270935,0.32373,0.0,0.0,0.0,0.0
0.2832,0.008667,-0.013367,-0.385925,0.922363,0.0,0.0,0.0,0.0,0.026001,0.906189,-0.270935,0.323608,0.0,0.0,0.0,0.0
0.3033,0.008667,-0.013367,-0.385925,0.922363,0.0,0.0,0.0,0.0,0.026001,0.906189,-0.270935,0.323608,0.0,0.0,0.0,0.0
0.3234,0.008667,-0.013367,-0.385925,0.922363,0.0,0.0,0.0,0.0,0.025879,0.90625,-0.270996,0.323486,0.0,0.0,0.0,0.0
0.3435,0.009338,-0.012207,-0.386292,0.922241,0.0,0.0,0.0,0.0,0.025879,0.90625,-0.270996,0.323486,0.0,0.0,0.0,0.0
0.3635,0.009338,-0.012207,-0.386292,0.922241,0.0,0.0,0.0,0.0,0.025879,0.90625,-0.270996,0.323486,0.0,0.0,0.0,0.0
0.3836,0.009094,-0.012634,-0.38623,0.922241,0.0,0.0,0.0,0.0,0.025818,0.90625,-0.270996,0.323364,0.0,0.0,0.0,0.0
0.4037,0.009094,-0.012634,-0.38623,0.922241,0.0,0.0,0.0,0.0,0.025818,0.90625,-0.270996,0.323364,0.0,0.0,0.0,0.0
0.4238,0.009094,-0.012634,-0.38623,0.922241,0.0,0.0,0.0,0.0,0.026123,0.906189,-0.270813,0.323669,0.0,0.0,0.0,0.0
0.4439,0.008606,-0.013489,-0.385864,0.922424,0.0,0.0,0.0,0.0,0.026123,0.906189,-0.270813,0.323669,0.0,0.0,0.0,0.0
0.464,0.008606,-0.013489,-0.385864,0.922424,0.0,0.0,0.0,0.0,0.026123,0.906189,-0.270813,0.323669,0.0,0.0,0.0,0.0
0.4841,0.008606,-0.013306,-0.385803,0.922485,0.0,0.0,0.0,0.0,0.026367,0.90625,-0.270752,0.323669,0.0,0.0,0.0,0.0
0.5042,0.008606,-0.013306,-0.385803,0.922485,0.0,0.0,0.0,0.0,0.026367,0.90625,-0.270752,0.323669,0.0,0.0,0.0,0.0
0.5243,0.008606,-0.013306,-0.385803,0.922485,0.0,0.0,0.0,0.0,0.026062,0.906311,-0.270874,0.323303,0.0,0.0,0.0,0.0
0.5444,0.009094,-0.012634,-0.386047,0.922363,0.0,0.0,0.0,0.0,0.026062,0.906311,-0.270874,0.323303,0.0,0.0,0.0,0.0
0.5645,0.009094,-0.012634,-0.386047,0.922363,0.0,0.0,0.0,0.0,0.026062,0.906311,-0.270874,0.323303,0.0,0.0,0.0,0.0
0.5845,0.009277,-0.01239,-0.386169,0.922302,0.0,0.0,0.0,0.0,0.026001,0.906311,-0.270935,0.323303,0.0,0.0,0.0,0.0
0.6047,0.009277,-0.01239,-0.386169,0.922302,0.0,0.0,0.0,0.0,0.026001,0.906311,-0.270935,0.323303,0.0,0.0,0.0,0.0
