Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,Cmd_B1,Cmd_B2
0.0,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753852613408633,0.029391065204406968,-0.07548479734477684,-0.20508974283221465,0.0,0.0,0,0
0.0201,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753852613408633,0.029391065204406968,-0.07548479734477684,-0.20508974283221465,0.0,0.0,0,0
0.0402,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753852613408633,0.029391065204406968,-0.07548479734477684,-0.20508974283221465,0.0,0.0,0,0
0.0602,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753808472146734,0.02943406576517817,-0.07552758930740913,-0.2050888146943382,0.0,0.0,0,0
0.0803,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753808472146734,0.02943406576517817,-0.07552758930740913,-0.2050888146943382,0.0,0.0,0,0
0.1004,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753808472146734,0.02943406576517817,-0.07552758930740913,-0.2050888146943382,0.0,0.0,0,0
0.1205,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753808472146734,0.02943406576517817,-0.07552758930740913,-0.2050888146943382,0.0,0.0,0,0
0.1405,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.9753808472146734,0.02943406576517817,-0.07552758930740913,-0.2050888146943382,0.0,0.0,0,0
0.1606,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.975376429519059,0.02947706582767153,-0.07557038060308346,-0.20508788580593545,0.0,0.0,0,0
0.1807,0.8514345134868371,-0.02226977329807147,-0.038584252549138484,-0.5225653852829423,0.0,0.0,0,0,0.975376429519059,0.02947706582767153,-0.07557038060308346,-0.20508788580593545,0.0,0.0,0,0
