Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,Cmd_B1,Cmd_B2
0.0015,0.851506715033261,-0.024340501145625686,-0.040482178516928105,-0.5222116883791172,0.0,0.0,0.0,0.0,0.9676768829123652,0.031030033926714207,-0.06754144655637001,-0.2409911622209176,0.0,0.0,0.0,0.0
0.0216,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.9676768829123652,0.031030033926714207,-0.06754144655637001,-0.2409911622209176,0.0,0.0,0.0,0.0
0.0418,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.967668647376088,0.031116034355426685,-0.0676271362500959,-0.2409891112352073,0.0,0.0,0.0,0.0
0.0629,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.967668647376088,0.031116034355426685,-0.0676271362500959,-0.2409891112352073,0.0,0.0,0.0,0.0
0.083,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.967668647376088,0.031116034355426685,-0.0676271362500959,-0.2409891112352073,0.0,0.0,0.0,0.0
0.103,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.9676727669182086,0.03107303438157778,-0.0675842917106744,-0.24099013716985668,0.0,0.0,0.0,0.0
0.1231,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.9676727669182086,0.03107303438157778,-0.0675842917106744,-0.24099013716985668,0.0,0.0,0.0,0.0
0.1432,0.8515061205962057,-0.024297351087444546,-0.04052528332238,-0.5222113238230042,0.0,0.0,0.0,0.0,0.9676625534910753,0.030987823678606786,-0.06758659094596253,-0.24104146962524642,0.0,0.0,0.0,0.0
0.1632,0.8515395256878014,-0.024470310902716338,-0.0403515829827871,-0.5221622255836801,0.0,0.0,0.0,0.0,0.9676625534910753,0.030987823678606786,-0.06758659094596253,-0.24104146962524642,0.0,0.0,0.0,0.0
0.1833,0.8515395256878014,-0.024470310902716338,-0.0403515829827871,-0.5221622255836801,0.0,0.0,0.0,0.0,0.9676625534910753,0.030987823678606786,-0.06758659094596253,-0.24104146962524642,0.0,0.0,0.0,0.0
0.2034,0.8515395256878014,-0.024470310902716338,-0.0403515829827871,-0.5221622255836801,0.0,0.0,0.0,0.0,0.9676742890316068,0.031116215766643668,-0.06754126550992601,-0.24099051623841067,0.0,0.0,0.0,0.0
0.2234,0.8514522667103024,-0.02382379426139713,-0.04056996076575753,-0.5223174730222451,0.0,0.0,0.0,0.0,0.9676742890316068,0.031116215766643668,-0.06754126550992601,-0.24099051623841067,0.0,0.0,0.0,0.0
0.2435,0.8514522667103024,-0.02382379426139713,-0.04056996076575753,-0.5223174730222451,0.0,0.0,0.0,0.0,0.9676543175864682,0.031073827018615188,-0.0676722827889983,-0.241039418089261,0.0,0.0,0.0,0.0
0.2636,0.8514762607942091,-0.02416832863797117,-0.04056904880032533,-0.5222625981957696,0.0,0.0,0.0,0.0,0.9676543175864682,0.031073827018615188,-0.0676722827889983,-0.241039418089261,0.0,0.0,0.0,0.0
0.2836,0.8514762607942091,-0.02416832863797117,-0.04056904880032533,-0.5222625981957696,0.0,0.0,0.0,0.0,0.9676723010432049,0.030945001485786446,-0.06745786873865582,-0.24104389770751755,0.0,0.0,0.0,0.0
0.3037,0.8514762607942091,-0.02416832863797117,-0.04056904880032533,-0.5222625981957696,0.0,0.0,0.0,0.0,0.9676723010432049,0.030945001485786446,-0.06745786873865582,-0.24104389770751755,0.0,0.0,0.0,0.0
0.3238,0.8515144345954141,-0.02425445483652319,-0.04031001157009059,-0.5222164226290231,0.0,0.0,0.0,0.0,0.9676723010432049,0.030945001485786446,-0.06745786873865582,-0.24104389770751755,0.0,0.0,0.0,0.0
0.3438,0.8515144345954141,-0.02425445483652319,-0.04031001157009059,-0.5222164226290231,0.0,0.0,0.0,0.0,0.9676475932136019,0.031203010805016248,-0.06771494576530948,-0.24103774307072046,0.0,0.0,0.0,0.0
0.3639,0.8515144345954141,-0.02425445483652319,-0.04031001157009059,-0.5222164226290231,0.0,0.0,0.0,0.0,0.9676475932136019,0.031203010805016248,-0.06771494576530948,-0.24103774307072046,0.0,0.0,0.0,0.0
0.384,0.8514469138032714,-0.02386677892295505,-0.040699109021379486,-0.5223141893186447,0.0,0.0,0.0,0.0,0.967676407341404,0.030857488265787977,-0.06762767856820565,-0.2409910437842776,0.0,0.0,0.0,0.0
0.404,0.8514469138032714,-0.02386677892295505,-0.040699109021379486,-0.5223141893186447,0.0,0.0,0.0,0.0,0.967676407341404,0.030857488265787977,-0.06762767856820565,-0.2409910437842776,0.0,0.0,0.0,0.0
0.4241,0.8515120616465596,-0.024297520612692556,-0.04035303260360685,-0.5222149673479244,0.0,0.0,0.0,0.0,0.967676407341404,0.030857488265787977,-0.06762767856820565,-0.2409910437842776,0.0,0.0,0.0,0.0
0.4441,0.8515120616465596,-0.024297520612692556,-0.04035303260360685,-0.5222149673479244,0.0,0.0,0.0,0.0,0.9676620545531097,0.03120347712905413,-0.06780222552566365,-0.24095507757023593,0.0,0.0,0.0,0.0
0.4642,0.8515120616465596,-0.024297520612692556,-0.04035303260360685,-0.5222149673479244,0.0,0.0,0.0,0.0,0.9676620545531097,0.03120347712905413,-0.06780222552566365,-0.24095507757023593,0.0,0.0,0.0,0.0
0.4843,0.8514102971884776,-0.023779487364399783,-0.04069735874949133,-0.522377992274684,0.0,0.0,0.0,0.0,0.9676620545531097,0.03120347712905413,-0.06780222552566365,-0.24095507757023593,0.0,0.0,0.0,0.0
0.5043,0.8514102971884776,-0.023779487364399783,-0.04069735874949133,-0.522377992274684,0.0,0.0,0.0,0.0,0.9676553749681425,0.030944460210173424,-0.06771549032418647,-0.24103968147946014,0.0,0.0,0.0,0.0
0.5244,0.8514827755698356,-0.023995977279622757,-0.04048309106337652,-0.5222665941071085,0.0,0.0,0.0,0.0,0.9676553749681425,0.030944460210173424,-0.06771549032418647,-0.24103968147946014,0.0,0.0,0.0,0.0
0.5445,0.8514827755698356,-0.023995977279622757,-0.04048309106337652,-0.5222665941071085,0.0,0.0,0.0,0.0,0.9676718380985774,0.03116065829002336,-0.06767350807475223,-0.24095751374611568,0.0,0.0,0.0,0.0
0.5646,0.8514827755698356,-0.023995977279622757,-0.04048309106337652,-0.5222665941071085,0.0,0.0,0.0,0.0,0.9676718380985774,0.03116065829002336,-0.06767350807475223,-0.24095751374611568,0.0,0.0,0.0,0.0
0.5846,0.8514774257981382,-0.024038960313041927,-0.04061223810504912,-0.5222633127641103,0.0,0.0,0.0,0.0,0.9676718380985774,0.03116065829002336,-0.06767350807475223,-0.24095751374611568,0.0,0.0,0.0,0.0
0.6047,0.8514774257981382,-0.024038960313041927,-0.04061223810504912,-0.5222633127641103,0.0,0.0,0.0,0.0,0.967667249802789,0.031031108187577174,-0.06780258954685138,-0.24095637122620145,0.0,0.0,0.0,0.0
0.6247,0.8514466936972457,-0.0237361669979254,-0.04056764005993547,-0.522330727363653,0.0,0.0,0.0,0.0,0.967667249802789,0.031031108187577174,-0.06780258954685138,-0.24095637122620145,0.0,0.0,0.0,0.0
0.6448,0.8514466936972457,-0.0237361669979254,-0.04056764005993547,-0.522330727363653,0.0,0.0,0.0,0.0,0.9676729063402493,0.031031289581156345,-0.06771671715089458,-0.24095777974626909,0.0,0.0,0.0,0.0
0.6649,0.8514466936972457,-0.0237361669979254,-0.04056764005993547,-0.522330727363653,0.0,0.0,0.0,0.0,0.9676729063402493,0.031031289581156345,-0.06771671715089458,-0.24095777974626909,0.0,0.0,0.0,0.0
0.6849,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.9676729063402493,0.031031289581156345,-0.06771671715089458,-0.24095777974626909,0.0,0.0,0.0,0.0
0.705,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.9676655924083646,0.03102967187949744,-0.06771318698997798,-0.24098835042316852,0.0,0.0,0.0,0.0
0.7251,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.9676655924083646,0.03102967187949744,-0.06771318698997798,-0.24098835042316852,0.0,0.0,0.0,0.0
0.7451,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.967667249802789,0.031031108187577174,-0.06780258954685138,-0.24095637122620145,0.0,0.0,0.0,0.0
0.7652,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.967667249802789,0.031031108187577174,-0.06780258954685138,-0.24095637122620145,0.0,0.0,0.0,0.0
0.7853,0.8514402114295114,-0.023908513937951986,-0.04065359503334662,-0.5223267507346454,0.0,0.0,0.0,0.0,0.967667249802789,0.031031108187577174,-0.06780258954685138,-0.24095637122620145,0.0,0.0,0.0,0.0
0.8053,0.8514402114295114,-0.023908513937951986,-0.04065359503334662,-0.5223267507346454,0.0,0.0,0.0,0.0,0.9676471320456925,0.031030463052281878,-0.06780117993416965,-0.2410376281953539,0.0,0.0,0.0,0.0
0.8254,0.8514404023590414,-0.024039132829775194,-0.04078506598881555,-0.5223101949184547,0.0,0.0,0.0,0.0,0.9676471320456925,0.031030463052281878,-0.06780117993416965,-0.2410376281953539,0.0,0.0,0.0,0.0
0.8455,0.8514404023590414,-0.024039132829775194,-0.04078506598881555,-0.5223101949184547,0.0,0.0,0.0,0.0,0.9676471320456925,0.031030463052281878,-0.06780117993416965,-0.2410376281953539,0.0,0.0,0.0,0.0
0.8655,0.8514404023590414,-0.024039132829775194,-0.04078506598881555,-0.5223101949184547,0.0,0.0,0.0,0.0,0.9676471320456925,0.031030463052281878,-0.06780117993416965,-0.2410376281953539,0.0,0.0,0.0,0.0
0.8856,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.9676527882303606,0.03103064443454773,-0.06771530930703741,-0.24103903713182662,0.0,0.0,0.0,0.0
0.9057,0.8514463812579766,-0.02403930163494967,-0.04061281474590244,-0.5223138626324363,0.0,0.0,0.0,0.0,0.9676527882303606,0.03103064443454773,-0.06771530930703741,-0.24103903713182662,0.0,0.0,0.0,0.0
0.9257,0.8514031795708185,-0.023908685236656103,-0.040826415191769036,-0.5223736253004592,0.0,0.0,0.0,0.0,0.9676527882303606,0.03103064443454773,-0.06771530930703741,-0.24103903713182662,0.0,0.0,0.0,0.0
0.9458,0.8514031795708185,-0.023908685236656103,-0.040826415191769036,-0.5223736253004592,0.0,0.0,0.0,0.0,0.9676404078226243,0.03115964618235382,-0.06784384170146147,-0.24103595321412755,0.0,0.0,0.0,0.0
0.9659,0.8514031795708185,-0.023908685236656103,-0.040826415191769036,-0.5223736253004592,0.0,0.0,0.0,0.0,0.9676404078226243,0.03115964618235382,-0.06784384170146147,-0.24103595321412755,0.0,0.0,0.0,0.0
0.9859,0.8514440052289156,-0.024082368840913124,-0.04065583570215521,-0.5223124050739288,0.0,0.0,0.0,0.0,0.9676579545252956,0.03085827529559227,-0.06771567083884278,-0.24104032403842346,0.0,0.0,0.0,0.0
1.0061,0.8514440052289156,-0.024082368840913124,-0.04065583570215521,-0.5223124050739288,0.0,0.0,0.0,0.0,0.9676579545252956,0.03085827529559227,-0.06771567083884278,-0.24104032403842346,0.0,0.0,0.0,0.0
1.0262,0.8514123465667681,-0.024039558564769678,-0.0406995185537676,-0.5223625799453595,0.0,0.0,0.0,0.0,0.9676579545252956,0.03085827529559227,-0.06771567083884278,-0.24104032403842346,0.0,0.0,0.0,0.0
1.0463,0.8514123465667681,-0.024039558564769678,-0.0406995185537676,-0.5223625799453595,0.0,0.0,0.0,0.0,0.9676310503708756,0.03137500737470593,-0.06788631812924294,-0.24103362230454217,0.0,0.0,0.0,0.0
1.0664,0.8514123465667681,-0.024039558564769678,-0.0406995185537676,-0.5223625799453595,0.0,0.0,0.0,0.0,0.9676310503708756,0.03137500737470593,-0.06788631812924294,-0.24103362230454217,0.0,0.0,0.0,0.0
1.0865,0.8513467722539999,-0.023478186414350375,-0.040914114511361226,-0.5224782132961531,0.0,0.0,0.0,0.0,0.9676579545252956,0.03085827529559227,-0.06771567083884278,-0.24104032403842346,0.0,0.0,0.0,0.0
1.1066,0.8513467722539999,-0.023478186414350375,-0.040914114511361226,-0.5224782132961531,0.0,0.0,0.0,0.0,0.9676579545252956,0.03085827529559227,-0.06771567083884278,-0.24104032403842346,0.0,0.0,0.0,0.0
1.1267,0.8514732920152726,-0.02438391231241507,-0.040525773763169355,-0.52226077726162,0.0,0.0,0.0,0.0,0.9676579545252956,0.03085827529559227,-0.06771567083884278,-0.24104032403842346,0.0,0.0,0.0,0.0
1.1467,0.8514732920152726,-0.02438391231241507,-0.040525773763169355,-0.52226077726162,0.0,0.0,0.0,0.0,0.9676445381729405,0.031116646081744175,-0.06780099818647738,-0.24103698207042334,0.0,0.0,0.0,0.0
1.1668,0.8514732920152726,-0.02438391231241507,-0.040525773763169355,-0.52226077726162,0.0,0.0,0.0,0.0,0.9676445381729405,0.031116646081744175,-0.06780099818647738,-0.24103698207042334,0.0,0.0,0.0,0.0
1.1868,0.8513779970027698,-0.023693523662042085,-0.04078414282497503,-0.5224277718977621,0.0,0.0,0.0,0.0,0.9676378032025608,0.03124582791843872,-0.06784365908462378,-0.2410353044120781,0.0,0.0,0.0,0.0
